Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
10,0,3,0,2,10,13,30,20
8,0,3,0,2,10,13,30,20
7,0,3,0,2,10,13,30,20
7,0,3,0,2,10,13,30,20
7,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
40,0,2.97884461650994,0,2.00377607808877,9.93415939755271,13.030968485738,29.659076560708,20.0991586613732
38,0,2.97773117527362,0,2.00397481904081,9.93069410268706,13.03259840604,29.6411332217979,20.1043775382875
37,0,2.97712931514588,0,2.00408224658246,9.92882097032726,13.0334794440411,29.6314341196844,20.1071985528359
37,0,2.97712931514588,0,2.00408224658246,9.92882097032726,13.0334794440411,29.6314341196844,20.1071985528359
37,0,2.97712931514588,0,2.00408224658246,9.92882097032726,13.0334794440411,29.6314341196844,20.1071985528359
14,0,2.94527387561829,0,2,10,13.088481387823,29.0259330305944,20.2833104610662
11,0,2.97526276301989,0,2,10,13.112612675411,29.6656542449075,20.3605769504479
11,0,2.97526276301989,0,2,10,13.112612675411,29.6656542449075,20.3605769504479
11,0,2.97526276301989,0,2,10,13.112612675411,29.6656542449075,20.3605769504479
9,0,2.96976559924653,0,2,10,13,29.1872539664621,20.4407051616585
8,0,2.96598629915235,0,2,10,13,29.0856607122699,20.4957933068658
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
40,0,2.9817995446321,0,2.02987016155461,10.0968855384697,13.1220364293933,28.9607626079995,20
39,0,2.98133286628933,0,2.03063606313293,10.0993697830459,13.1251655686086,28.9341154953841,20
37,0,2.9803238320347,0,2.02820981996307,10.10474112267,13.1319312750198,29.0662003189439,20
18,0,2.93953119849306,0,2,10.0963739646344,13.3894675754435,30.7408849749755,20
18,0,2.93953119849306,0,2,10.0963739646344,13.3894675754435,30.7408849749755,20
16,0,2.96598629915235,0,2,10.1084207102137,13.438151022374,30.8334955968474,20
16,0,2.96598629915235,0,2,10.1084207102137,13.438151022374,30.8334955968474,20
12,0,2.9546483988698,0,2,10.1445609469516,13.2064565715869,30.2796632956724,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
1,0,3,0,2,10,13,30,20
40,0,3.02474810022358,0,2.0231594625016,9.9987994757037,13.3468797147517,31.1702836592101,20
40,0,3.02474810022358,0,2.0231594625016,9.9987994757037,13.3468797147517,31.1702836592101,20
40,0,3.02474810022358,0,2.0231594625016,9.9987994757037,13.3468797147517,31.1702836592101,20
40,0,3.02474810022358,0,2.0231594625016,9.9987994757037,13.3468797147517,31.1702836592101,20
