Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-growth factor,Rabbit-speed,Rabbit-heat Timer
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
11,1,0,1,0.1,0.02,3,596.992584683238
12,0.988735445531183,0,1.08333333333333,0.0986274952827266,0.0209173264282195,3.03756528289823,597.243202626302
13,1.02708604028208,0,1.15384615384615,0.0988000203277458,0.0205705577908119,2.96006933657417,586.800229202084
13,1.02708604028208,0,1.15384615384615,0.0988000203277458,0.0205705577908119,2.96006933657417,586.800229202084
13,1.02708604028208,0,1.15384615384615,0.0988000203277458,0.0205705577908119,2.96006933657417,586.800229202084
13,1.02708604028208,0,1.15384615384615,0.0988000203277458,0.0205705577908119,2.96006933657417,586.800229202084
13,1.02708604028208,0,1.15384615384615,0.0988000203277458,0.0205705577908119,2.96006933657417,586.800229202084
14,1.03129080140438,0,1.21428571428571,0.0959388748209104,0.0206720833632247,2.96209086817511,588.695172953754
15,1.02920474797742,0,1.26666666666667,0.0962096164995164,0.0207981917918914,2.9646181436301,589.44882809017
16,1.01186117302717,0,1.25,0.0965416243518898,0.0207483048048982,2.96994064050222,578.930323718489
16,1.01186117302717,0,1.25,0.0965416243518898,0.0207483048048982,2.96994064050222,578.930323718489
16,1.01186117302717,0,1.25,0.0965416243518898,0.0207483048048982,2.96994064050222,578.930323718489
16,1.01186117302717,0,1.25,0.0965416243518898,0.0207483048048982,2.96994064050222,578.930323718489
16,1.01186117302717,0,1.25,0.0965416243518898,0.0207483048048982,2.96994064050222,578.930323718489
18,1.03274797665455,0,1.33333333333333,0.0972776403392401,0.0204625622047089,2.96608676522147,574.916920288449
19,1.01120276410835,0,1.31578947368421,0.0948164022907042,0.0204382168255137,2.97929079502624,560.513120469525
21,1.01364623346598,0,1.28571428571429,0.0941095809761984,0.0204418308739208,2.98070932783266,563.784814900725
21,1.01364623346598,0,1.28571428571429,0.0941095809761984,0.0204418308739208,2.98070932783266,563.784814900725
21,1.01364623346598,0,1.28571428571429,0.0941095809761984,0.0204418308739208,2.98070932783266,563.784814900725
21,1.01364623346598,0,1.28571428571429,0.0941095809761984,0.0204418308739208,2.98070932783266,563.784814900725
22,1.02161865589405,0,1.31818181818182,0.0946775286296526,0.020685458923631,2.96769286769167,570.557383675685
24,1.05418831432078,0,1.45833333333333,0.0954134568198053,0.0202456860675244,2.92880189513118,558.026740534219
25,1.05741030233461,0,1.48,0.0958250098830642,0.020299192103535,2.93535638044847,557.251361459501
25,1.05906804195702,0,1.52,0.0966522879504082,0.0201290871669633,2.91732504465732,557.251361459501
26,1.06028108963556,0,1.53846153846154,0.0952866626275459,0.0201542250650273,2.93784267350815,556.237304173156
25,1.04320060612927,0,1.52,0.0950633162979287,0.0203040207019515,2.97415166122106,560.027414415624
25,1.04320060612927,0,1.52,0.0950633162979287,0.0203040207019515,2.97415166122106,560.027414415624
25,1.04320060612927,0,1.52,0.0950633162979287,0.0203040207019515,2.97415166122106,560.027414415624
27,1.04799750805589,0,1.55555555555556,0.0945404823569823,0.02045901151359,2.95635834792497,565.259143440568
29,1.03109337009108,0,1.58620689655172,0.0937792507566653,0.0204543442546054,2.9593681170336,565.105180870081
28,1.03220384759434,0,1.57142857142857,0.0935570811408319,0.0203790097710832,2.95791697835623,563.858937329727
29,1.03281036691238,0,1.58620689655172,0.0925542910505743,0.0204816442670227,2.9369533681579,566.024452713217
26,1.03316065980572,0,1.61538461538462,0.0916031683638918,0.0206774784975873,2.92776421473058,573.38219172476
25,1.03448708619795,0,1.64,0.0912672950984475,0.0207045776374908,2.92487478331981,572.31747939375
23,1.03478731653645,0,1.65217391304348,0.0902704852979599,0.0207658452581421,2.92397208943671,569.910303688859
21,1.03986714572067,0,1.71428571428571,0.0905443621369663,0.0208387829017747,2.91673133604972,573.09045002917
