Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-growth factor,Rabbit-speed,Rabbit-heat Timer
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
36,3,0,2,0.1,0.002,3,600
36,3,0,2,0.1,0.002,3,600
36,3,0,2,0.1,0.002,3,600
36,3,0,2,0.1,0.002,3,600
36,3,0,2,0.1,0.002,3,600
38,2.96881039083905,0,1.97368421052632,0.101126709985477,0.002,3,591.251216733452
38,2.96881039083905,0,1.97368421052632,0.101126709985477,0.002,3,591.251216733452
46,3.01709530149145,0,1.8695652173913,0.101941992613228,0.00198025745267564,3.01682781622664,588.970851396791
46,3.01709530149145,0,1.8695652173913,0.101941992613228,0.00198025745267564,3.01682781622664,588.970851396791
49,2.99311904686991,0,1.87755102040816,0.100025945344995,0.00196972348511731,2.99529569330858,598.771736336213
47,2.98994892706916,0,1.91489361702128,0.100234751431946,0.00196637755027627,2.97941230497057,596.15424180087
44,2.99358622047156,0,2,0.101717217712993,0.00199758011177341,3.00865855321516,605.125310338561
40,2.98034073516074,0,2,0.100761584684879,0.00200474132212769,3.0244653211147,598.033912730114
46,2.98608585317203,0,2.06521739130435,0.101639972492351,0.00199539141596908,2.97842226795755,600.02344410312
45,2.98539910812729,0,2.08888888888889,0.10191084802192,0.00198287301905205,2.9561958106991,600.02396508319
48,2.97092604390786,0,2.02083333333333,0.101250488667053,0.00197436227442928,2.94313312959047,587.235190339091
50,2.98146419970409,0,2,0.100799967891014,0.00195944396763933,2.93847178043386,585.306611538554
49,2.96595823997204,0,2,0.100351443342593,0.00196429223585818,2.95078897732786,583.618212477091
50,2.97808907108379,0,2.04,0.100017722544901,0.00195488298308455,2.95602920204943,584.919841131015
50,2.97765316423885,0,2,0.101318954010657,0.00195976571104021,2.98573504857815,587.524469425625
49,2.9716096031305,0,2,0.101473756185256,0.00197521380291122,2.97992470450336,589.758816951631
49,2.95144252061217,0,1.93877551020408,0.101679928306373,0.00199268118377345,3.03363067480372,591.712911641595
49,2.9645840525843,0,1.97959183673469,0.102250869831239,0.00197846924600586,3.0423521703824,591.664919692589
55,2.94752433617316,0,2.01818181818182,0.102269019001608,0.00197413266755513,3.05784179558984,591.417502317876
