Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
33,0,3,0,1.99646718120762,9.97622475625482,13.0688232058743,29.4126895871111,20.256831513489,20,0,3.02550307105348,1,1.99769431827856,8,13.0310094929759,30,18.7581054397634
31,0,3,0,1.99623925741457,9.97469086956158,13,29.4518689629373,20.2734012885528,20,0,3.02550307105348,1,1.99769431827856,8,13.0310094929759,30,18.7581054397634
24,0,3,0,1.99514237416048,9.96730903985038,13,29.6901943231922,20.3531433310473,18,0,3.02833674561497,1,1.99743813142062,8,13,30,18.6201171552927
19,0,3,0,1.99386405157114,9.95870615560048,13,29.7344129070001,20.4460757865861,13,0,3.03923549392843,1,1.99645279735162,8,13,30,18.5497785046285
1,0,3,0,2,10,13,30,20,3,0,3,1,2,8,13,30,20
1,0,3,0,2,10,13,30,20,1,0,3,1,2,8,13,30,20
0,0,3,0,2,10,13,30,20,1,0,3,1,2,8,13,30,20
0,0,3,0,2,10,13,30,20,1,0,3,1,2,8,13,30,20
40,0,2.99651278462849,0,2.02519751331754,9.88411435843691,12.9789145955011,28.8840399044711,20.2253414326958,20,0,2.92335169943875,1,2,8.06725732420064,13,29.7999629735197,19.1221575682754
40,0,2.99651278462849,0,2.02519751331754,9.88411435843691,12.9789145955011,28.8840399044711,20.2253414326958,20,0,2.92335169943875,1,2,8.06725732420064,13,29.7999629735197,19.1221575682754
45,7,2.96869851461793,0,2.05024234035822,9.89699054083281,12.9625148364463,28.7425708621533,20.1758689402328,22,2,2.9303197267625,1,2,8.06114302200058,13,29.8181481577452,18.5762472520663
43,7,2.9672426315769,0,2.0460211010015,9.89219940319712,12.9607713404671,28.7396481458904,20.1840488909413,22,2,2.9303197267625,1,2,8.06114302200058,13,29.8181481577452,18.5762472520663
39,7,2.98015313516598,0,2.02977905525088,9.88114293173016,12.9567478882073,28.6172477458335,20.2029257002687,22,2,2.9303197267625,1,2,8.06114302200058,13,29.8181481577452,18.5762472520663
26,7,3,0,2.02024496044387,9.94389646839371,12.9351218323109,28.9709110769153,20.304388550403,18,2,2.91483522159861,1,2,8.07473036022293,13,29.7777366372441,19.4070004041962
19,7,3,0,2.01430074445105,9.92322674622297,13,29.0947586265976,20.4165317005515,16,2,3,1,2,8.0840716552508,13,30,18.9169235234158
12,7,3,0,2.0249214408879,10.0004138589644,13,29.2036061745369,20.6595085258731,16,2,3,1,2,8.0840716552508,13,30,18.9169235234158
1,7,3,0,2.28199797305525,10,13,30,20,4,2,3,1,2,8,13,30,20
1,7,3,0,2.28199797305525,10,13,30,20,4,2,3,1,2,8,13,30,20
0,7,3,0,2.28199797305525,10,13,30,20,4,2,3,1,2,8,13,30,20
0,7,3,0,2.28199797305525,10,13,30,20,3,2,3,1,2,8,13,30,20
0,7,3,0,2.28199797305525,10,13,30,20,2,2,3,1,2,8,13,30,20
40,0,3.01046806152898,0,2.0147988718459,9.91515995281168,12.6508457967089,27.6779879072378,20.0108493130875,20,0,3,1,2.0340394797827,8,12.9515256121892,30,20
40,0,3.01046806152898,0,2.0147988718459,9.91515995281168,12.6508457967089,27.6779879072378,20.0108493130875,20,0,3,1,2.0340394797827,8,12.9515256121892,30,20
44,6,2.98826969279997,0,2.00787519905888,9.92287268437426,12.6442499888281,27.6321683587561,20.0098630118977,22,2,3,1,2.03094498162064,8,12.9559323747175,30,20
42,6,2.98771110674282,0,2.00825020853787,9.91919995505874,12.6273095121057,27.6331850175725,20.0103326791309,22,2,3,1,2.03094498162064,8,12.9559323747175,30,20
38,6,2.98641753903154,0,2.00169765225093,9.91069468717019,12.5832912279908,27.4584598129871,20.0114203295658,22,2,3,1,2.03094498162064,8,12.9559323747175,30,20
26,6,3.01610471004459,0,2.00254728606134,9.86947685047951,12.5207204378262,27.7974702236308,20.0166912509038,18,2,3,1,2.037821644203,8,12.9461395690991,30,20
24,6,3.01744676921497,0,2.00275955989979,9.8585999213528,12.4807804743117,27.8130245319658,20.0180821884791,17,2,3,1,2.04004644680318,8,12.9429713084579,30,20
16,6,3.02617015382245,0,2.00413933984968,10,12.8448627533035,27.4661560093203,19.7749318525276,16,2,3,1,2.04254934972838,8,12.9394070152365,30,20
0,6,3.02617015382245,0,2.00413933984968,10,12.8448627533035,27.4661560093203,19.7749318525276,2,2,3,1,2,8,13,30,20
0,6,3.02617015382245,0,2.00413933984968,10,12.8448627533035,27.4661560093203,19.7749318525276,1,2,3,1,2,8,13,30,20
0,6,3.02617015382245,0,2.00413933984968,10,12.8448627533035,27.4661560093203,19.7749318525276,1,2,3,1,2,8,13,30,20
0,6,3.02617015382245,0,2.00413933984968,10,12.8448627533035,27.4661560093203,19.7749318525276,1,2,3,1,2,8,13,30,20
40,0,3.00998667474066,0,2.03590209482528,9.92476926714756,12.7519899196883,28.6150270213069,20.0821740000192,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
40,0,3.00998667474066,0,2.03590209482528,9.92476926714756,12.7519899196883,28.6150270213069,20.0821740000192,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
41,2,3.00974309730797,0,2.03502643397588,9.92660416307079,12.7168966933565,28.5322614121829,20.0801697561163,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
43,4,3.00928992999131,0,2.03339729751189,9.93064555386484,12.7300642890144,28.6005283232442,20.0764409302504,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
41,4,3.00974309730797,0,2.03502643397588,9.92726241015093,12.7157246788997,28.6488068500556,20.0801697561163,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
35,4,3.0077887943544,0,2.03657486965599,9.91402201959721,12.7029388041823,28.4854360665333,20.093913142879,20,0,3,1,2,8.05279673999391,13.150027924101,29.6584308703433,20.0077008602909
26,4,3,0,2.04923540145999,9.88426041099625,12.7261699107983,28.6962966976839,20.126421538491,18,0,3,1,2,8.05866304443767,13,29.6204787448259,20.0085565114344
19,4,3,0,2.02048429131715,10,12.7090076239585,28.7189705287021,20.1729978947772,18,0,3,1,2,8.05866304443767,13,29.6204787448259,20.0085565114344
2,4,3,0,2.28199797305525,10,13,30,20,8,0,3,1,2,8.11410730370893,13,30,20.4196440056619
1,4,3,0,2.28199797305525,10,13,30,20,4,0,3,1,2,8,13,30,20.8392880113237
1,4,3,0,2.28199797305525,10,13,30,20,3,0,3,1,2,8,13,30,21.119050681765
1,4,3,0,2.28199797305525,10,13,30,20,2,0,3,1,2,8,13,30,21.6785760226475
0,4,3,0,2.28199797305525,10,13,30,20,1,0,3,1,2,8,13,30,23.3571520452949
40,0,3.0272607802404,0,2.0192748822197,9.99878402483476,12.6577683298459,27.6907479454629,20.1107125569458,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
40,0,3.0272607802404,0,2.0192748822197,9.99878402483476,12.6577683298459,27.6907479454629,20.1107125569458,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
46,6,3.023705026296,0,2.01807616395043,9.94884536996622,12.588468620695,27.6334032463956,19.9723909321517,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
45,6,3.02423180465814,0,2.01847785648266,9.94770860040992,12.5782556435387,27.6339051291242,19.9717773973106,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
42,6,3.019471985886,0,2.01979770337428,9.97733371892171,12.5780869112079,27.6355541723751,19.9697614971185,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
31,8,3.0175876001551,0,2.03194785199191,10.0436287151502,12.5947960530333,27.7139532614845,20.0660468916506,20,0,3,1,2.00276257381174,7.89835158614946,13.6681012173941,30.1523038447028,20.1678576022647
24,10,3.022717316867,0,2.02037488815554,10.056353757069,12.773867724227,27.6444849985149,20,19,0,3,1,2.00290797243341,7.84495648912199,13.7032644393622,30.1603198365292,20.1766922129103
14,10,3.019471985886,0,2.01478566733412,10.0966064406897,12.7328326958117,27.4978766608472,20,16,0,3,1,2.00345321726468,7.81588583083236,13.46005671149,30.1903798058785,20.2098220028309
1,10,3,0,2.28199797305525,10,13,30,20,8,0,3,1,2,8,13.399271566322,29.5064567510904,20.4196440056619
0,10,3,0,2.28199797305525,10,13,30,20,5,0,3,1,2,8,13.0387228097111,30,20
0,10,3,0,2.28199797305525,10,13,30,20,2,0,3,1,2,8,13,30,20
0,10,3,0,2.28199797305525,10,13,30,20,2,0,3,1,2,8,13,30,20
0,10,3,0,2.28199797305525,10,13,30,20,2,0,3,1,2,8,13,30,20
40,0,2.96202095531387,0,2.06591907046205,9.97972584242979,12.6433872952826,27.5395408480175,20.3508060647872,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
40,0,2.96202095531387,0,2.06591907046205,9.97972584242979,12.6433872952826,27.5395408480175,20.3508060647872,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
42,2,2.96382948125131,0,2.06278006710672,9.98069127850456,12.620206177414,27.5429350230458,20.3341010140831,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
42,2,2.96382948125131,0,2.06278006710672,9.98069127850456,12.620206177414,27.5429350230458,20.3341010140831,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
41,2,2.96294727347695,0,2.06431128825566,9.98022033407784,12.6097708989917,27.5412793279101,20.3422498193046,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
35,2,2.97633265031141,0,2.06906784844346,9.97682953420547,12.6856884408225,27.5910234551038,20.3370178399538,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
29,2,2.97143595727239,0,2.07363368008504,9.97203564473074,12.6607288467179,27.6174330296217,20.3296209036302,20,0,3.01674018750831,1,2,8.04985635610278,13.8503507143612,30,20
20,2,2.95858213804496,0,2.08169953132249,9.99363833761492,12.6266635699809,27.5302276732963,20.2056131881726,16,0,3.02092523438539,1,2,8.06232044512847,13.9687976901133,30,20
2,2,3,0,2.14099898652762,10.2587306314315,12.5782919100211,28.8054092618054,20,6,0,3,1,2,8,13.5000930803368,30,20
1,2,3,0,2.28199797305525,10.517461262863,13,30,20,3,0,3,1,2,8,14.0001861606736,30,20
40,0,2.96664548023599,0,2.07140933852483,9.84233860984917,12.5522833490467,27.3629152036165,20.653775208325,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
39,0,2.96579023613948,0,2.07324034720495,9.85482663857773,12.5408034349197,27.356558708232,20.6705386752051,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
42,3,2.96823379070094,0,2.06800889383317,9.86519616439361,12.4837355958903,27.3747201236162,20.6226430555476,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
41,3,2.96745900510829,0,2.06650100494126,9.86190826596419,12.4711437811559,27.3689616260554,20.6378294715366,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
36,3,2.96293942248444,0,2.06964314110085,9.84272885845921,12.5724340718015,27.2317310720564,20.7264168981389,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
36,3,2.96293942248444,0,2.06964314110085,9.84272885845921,12.5724340718015,27.2317310720564,20.7264168981389,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
32,3,2.95830685029499,0,2.07023401258837,9.8444366237387,12.5174866872539,27.2517913789241,20.7473246918717,20,0,3,1,2,8,13.9760773073168,30,19.7355907492107
23,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,15,0,3,1,2,8,14.101399177621,30,19.6474543322809
0,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,9,0,3,1,2,8,13.6681178858713,30,20
0,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,7,0,3,1,2,8,13.6438299610616,30,20
0,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,1,0,3,1,2,8,16.0005584820208,30,20
0,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,1,0,3,1,2,8,16.0005584820208,30,20
0,3,2.97652509833456,0,2.08817827303769,9.87104924262681,12.6738771619034,27.1367609221243,20.6558275611487,1,0,3,1,2,8,16.0005584820208,30,20
40,0,3,0,2.04793250955025,9.81152225110994,12.5249212750198,28.0169540857246,20.4953492310782,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
40,0,3,0,2.04793250955025,9.81152225110994,12.5249212750198,28.0169540857246,20.4953492310782,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
42,2,3,0,2.05183250140031,9.82049738200946,12.5475440714474,27.9976142970525,20.8489265628928,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
41,2,3,0,2.05309670875154,9.83279568535376,12.5353365465381,28.0596893067946,20.8150804255705,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
39,2,3,0,2.05019428040646,9.84075173359151,12.5437678133219,27.9870412583378,20.8568794217536,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
34,2,3,0,2.04611999766611,9.83629447413628,12.4766748446928,28.0423681310917,20.2840258191422,20,0,2.96825938667523,1,2,8,13.7450975355393,30,20
28,2,3,0,2.0467291158516,9.83464367115789,12.4659429300102,28.0104505361236,20.2650092734903,18,0,2.96473265186137,1,2,8,13.7809897006042,30,20
20,2,3,0,2.06536630304449,9.87106109788707,12.4967414754033,28.3074945122171,20.0355202539204,15,0,2.95767918223364,1,2,8,13.5363169092022,30,20
0,2,3,0,2.06536630304449,9.87106109788707,12.4967414754033,28.3074945122171,20.0355202539204,7,0,2.9093125333578,1,2,8,13.6438299610616,30,20
0,2,3,0,2.06536630304449,9.87106109788707,12.4967414754033,28.3074945122171,20.0355202539204,6,0,2.8941979555841,1,2,8,13.2510418742351,30,20
40,0,3,0,2.09398281088241,9.77083286134478,12.684346550301,28.1805120480042,20.2795772741384,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
40,0,3,0,2.09398281088241,9.77083286134478,12.684346550301,28.1805120480042,20.2795772741384,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
45,6,2.99812970296327,0,2.08540330960829,9.73104386142195,12.7028386815665,28.120416804009,20.298215759081,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
45,6,2.99812970296327,0,2.08540330960829,9.73104386142195,12.7028386815665,28.120416804009,20.298215759081,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
41,6,2.99794723495969,0,2.08740205501391,9.73625275085651,12.7114835321628,28.1701337094138,20.3273099794791,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
27,6,3,0,2.11511008805108,9.8046417882169,12.6791530962128,28.3383099797344,20.2485131325675,20,0,3,1,1.97940179649892,8.07300390653307,14.0535019819879,29.8792010836431,20.5605942592246
16,6,3,0,2.12234855849076,9.91697327714553,12.6884667091726,28.4086799110328,20.1397886370692,19,0,3,1,1.97831768052518,8.07684621740323,13.9510253240914,29.8728432459401,20
7,6,3,0,2.08713918873147,9.8102246334755,12.6473942813922,28.3684972788086,20.3195168847296,13,0,3,1,1.96831045615218,8.11231370235857,13.3499270750341,29.814155513297,20
0,6,3,0,2.08713918873147,9.8102246334755,12.6473942813922,28.3684972788086,20.3195168847296,3,0,3,1,2,8,14.5062512454105,30,20
0,6,3,0,2.08713918873147,9.8102246334755,12.6473942813922,28.3684972788086,20.3195168847296,3,0,3,1,2,8,14.5062512454105,30,20
40,0,2.97448875050509,0,2.0593937640696,9.65237175348362,12.6950739406728,28.159201955358,20.4810934965261,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
40,0,2.97448875050509,0,2.0593937640696,9.65237175348362,12.6950739406728,28.159201955358,20.4810934965261,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
43,4,2.92880581536303,0,2.06822357573167,9.75734663701121,12.6578294186961,28.2944782487795,20.5192565409406,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
43,4,2.92880581536303,0,2.06822357573167,9.75734663701121,12.6578294186961,28.2944782487795,20.5192565409406,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
42,4,2.92711071572882,0,2.06675670043001,9.75156917598767,12.6496825000936,28.3107558612835,20.5316197919154,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
30,4,3,0,2.0502037188287,9.64868476919504,12.6757065885723,28.1131590710918,20.6697137689113,20,0,3,1,2.0308869236667,7.94501530108423,14.1296884340579,30,20
22,4,3,0,2.05248694261766,9.63923490376305,12.7249787002812,27.96825848502,20.7099171218693,18,0,3,1,2.03431880407411,7.93890589009359,14.0878481216853,30,20
15,4,3,0,2.09467416949345,9.65060410391148,12.5870249085333,28.566719725541,20.5938881401202,15,0,3,1,2.04118256488894,7.9266870681123,14.0041674969403,30,20
0,4,3,0,2.09467416949345,9.65060410391148,12.5870249085333,28.566719725541,20.5938881401202,10,0,3,1,2.06177384733341,7.74402278910231,14.2050009963284,30,20
0,4,3,0,2.09467416949345,9.65060410391148,12.5870249085333,28.566719725541,20.5938881401202,8,0,3,1,2.03823756986535,7.68002848637789,14.1296884340579,30,20
0,4,3,0,2.09467416949345,9.65060410391148,12.5870249085333,28.566719725541,20.5938881401202,1,0,3,1,2,8,13,30,20
0,4,3,0,2.09467416949345,9.65060410391148,12.5870249085333,28.566719725541,20.5938881401202,1,0,3,1,2,8,13,30,20
40,0,2.99818143625687,0,2.08518329853088,9.62189125601367,12.6902686814,28.5152738092961,20.2857583730146,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
40,0,2.99818143625687,0,2.08518329853088,9.62189125601367,12.6902686814,28.5152738092961,20.2857583730146,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
50,10,3.0050746925596,0,2.07162548049268,9.66035746181421,12.7560591525383,28.0320236068086,20.4075361538603,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
49,10,3.00517825771388,0,2.07043758543331,9.65342598144307,12.7510807678962,28.0406196289147,20.4158532182248,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
48,10,3.01090740874804,0,2.07190503512984,9.65850702660141,12.7458949505607,28.0495738186085,20.4245168269378,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
28,10,3.00438578110622,0,2.10732993999783,9.57527777779221,12.6871795861531,28.7343900927826,20.1685885836165,20,0,2.99144199720045,1,2,8,14.0699498839852,30,19.5729053464363
25,10,3.00491207483897,0,2.10462965218939,9.52431111112728,12.6496411364915,28.8692186810832,20.1888192136505,19,0,2.99099157600048,1,2,8,14.0469866544365,30,19.5504266804593
20,10,3.00614009354871,0,2.09787884679261,9.61453645843332,12.7507733673381,28.1597072543065,20.2360240170632,18,0,2.9904911080005,1,2,8,14.105152579683,30,19.9810093384728
0,10,3.00614009354871,0,2.09787884679261,9.61453645843332,12.7507733673381,28.1597072543065,20.2360240170632,14,0,3,1,2,8,14.0981423355759,30,19.9755834351793
0,10,3.00614009354871,0,2.09787884679261,9.61453645843332,12.7507733673381,28.1597072543065,20.2360240170632,8,0,3,1,2,8,14.1686234645525,30,19.9572710115637
0,10,3.00614009354871,0,2.09787884679261,9.61453645843332,12.7507733673381,28.1597072543065,20.2360240170632,1,0,3,1,2,8,14.5062512454105,30,20
40,0,2.98625056345611,0,1.99566507435406,9.36511070513283,12.819030408951,28.7032526956623,20.5032390934491,20,0,2.96576798880181,1,2,7.90698349060182,14.2591672497111,30.4588696528498,20.0828780307803
40,0,2.98625056345611,0,1.99566507435406,9.36511070513283,12.819030408951,28.7032526956623,20.5032390934491,20,0,2.96576798880181,1,2,7.90698349060182,14.2591672497111,30.4588696528498,20.0828780307803
49,9,2.98877597016825,0,1.99202285999142,9.32658799059785,12.8499496207626,28.8195644659388,20.6887579452441,20,0,2.96576798880181,1,2,7.90698349060182,14.2591672497111,30.4588696528498,20.0828780307803
49,9,2.98877597016825,0,1.99202285999142,9.32658799059785,12.8499496207626,28.8195644659388,20.6887579452441,20,0,2.96576798880181,1,2,7.90698349060182,14.2591672497111,30.4588696528498,20.0828780307803
32,9,2.98281320432014,0,1.99354615973865,9.45021774704988,12.853243215723,28.6686340593009,20.4892602297422,20,0,2.96576798880181,1,2,7.90698349060182,14.2591672497111,30.4588696528498,20.0828780307803
