Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
19,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
19,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
13,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
11,3,0,2.1,4,13,30,25,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
15,2.97021384664983,0,2.14438453381351,3.96632378746339,13.3950319433033,30.48420147297,24.537444706857,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
14,2.96808626426767,0,2.14755485765734,3.96391834371077,13.4232485106821,30.5187872924679,24.5044050430611,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
10,3.05509426054643,0,2.15324403293049,4.00014499986593,13.4803555478843,30.2912484200147,24.7111753856385,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
8,3.04120359375633,0,2.21909654934334,4.12892687380201,13.5737726826347,29.9390183480082,24.5545373524353,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
7,3.0470898214358,0,2.23611034210668,4.14734499863087,13.6557402087254,29.9303066834379,24.4908998313546,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
6,3.01403581933757,0,2.15141659988727,4.19993967058367,13.0036605520015,29.8223363984709,25.7631593678091,24,3.0455695504536,1,1.99787528362623,4.07609520834479,12.7868354180314,29.9378195525107,24.400847829427
6,3.01403581933757,0,2.15141659988727,4.19993967058367,13.0036605520015,29.8223363984709,25.7631593678091,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
4,3.02105372900636,0,2.1771248998309,4.29990950587551,13.0054908280023,29.7335045977063,26.1447390517136,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
4,3.02105372900636,0,2.1771248998309,4.29990950587551,13.0054908280023,29.7335045977063,26.1447390517136,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
4,3.02105372900636,0,2.1771248998309,4.29990950587551,13.0054908280023,29.7335045977063,26.1447390517136,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
3,3.02807163867515,0,2.20283319977453,4.39987934116735,13.0073211040031,29.6446727969417,26.5263187356182,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
2,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,26,3.05219911670755,1,2.01031936841479,4.08259390581829,12.5945608971556,29.5910134240739,23.9537610214921
2,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
2,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
2,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,28,3.03246648926829,1,2.08252674192883,4.09416319018842,12.6920522601083,29.7628912438069,23.9307984386637
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
0,3.04210745801272,0,2.2542497996618,4.59981901175102,13.0109816560046,29.4670091954126,27.2894781034272,30,2.9928728629539,1,2.07082403751382,4.12682997221858,12.7405968681577,29.768032811732,24.2418363777772
