Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-growth factor,Rabbit-speed,Rabbit-heat Timer
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
39,3,0,2,0.1,0.002,3,600
41,3.03760667499144,0,1.95121951219512,0.100499030269559,0.00197818666898041,3.01294887344531,601.200869007438
43,3.03100226199922,0,1.90697674418605,0.099430638926098,0.00196416773485936,3.00195921014709,604.427398711592
49,3.03738653856244,0,1.87755102040816,0.0993332287268776,0.00196150550343423,3.02229092680539,606.357334066919
49,3.03738653856244,0,1.87755102040816,0.0993332287268776,0.00196150550343423,3.02229092680539,606.357334066919
49,3.03738653856244,0,1.87755102040816,0.0993332287268776,0.00196150550343423,3.02229092680539,606.357334066919
50,3.0403440500943,0,1.92,0.0996312166689506,0.00196639834332016,3.02043418609407,599.230329067897
53,3.03574505696936,0,1.94339622641509,0.100357594037894,0.00197001414103269,3.02898715713083,595.811242658632
52,3.03035499705053,0,1.98076923076923,0.0997563584011163,0.00197060058856706,3.01702617814618,596.292543704882
53,3.02294806578373,0,1.9622641509434,0.099749848060501,0.00197359857293403,3.01732425512533,596.36249571045
51,3.02900633386798,0,1.90196078431373,0.099944727236167,0.00198036946938455,3.01870496641618,594.164054191551
53,3.02979270633625,0,1.88679245283019,0.10134580825957,0.00200305074690684,3.02301729413733,591.658971468671
54,3.03712454887432,0,1.87037037037037,0.101453113478327,0.00199143610732255,3.01372098872456,597.849954690301
56,3.03430137435599,0,1.85714285714286,0.102095937265479,0.00198907142335082,3.00508580916295,601.754836225399
57,3.02078158723537,0,1.85964912280702,0.10195869835308,0.00197324854889938,3.00102371155136,601.14530226968
56,3.03090073620765,0,1.875,0.101925846683684,0.00196215267344478,3.01516688615151,602.895340669962
58,3.08110935694551,0,2.01724137931034,0.0991625613830934,0.0019899208911551,3.02116397571904,602.358729420513
56,3.09552267507625,0,2.05357142857143,0.0986952569670324,0.00198873852107242,3.01963640088477,602.332661799399
58,3.10121008015238,0,2.05172413793103,0.0991515993573819,0.00199320352925413,3.02654884180869,599.998268909563
66,3.09616698104527,0,2.01515151515152,0.0997255474311662,0.00197348631609234,3.05582459095231,596.461204532194
64,3.09589674371177,0,1.984375,0.0999809547810668,0.00196461179223593,3.04782392049288,595.107823576576
64,3.09589674371177,0,1.984375,0.0999809547810668,0.00196461179223593,3.04782392049288,595.107823576576
62,3.11701526972423,0,1.98387096774194,0.099162046238883,0.00197047306911736,3.05708584816039,594.00582104604
61,3.10651898909212,0,2.01639344262295,0.0991426002478157,0.00197166706813764,3.02375992161552,596.448265843109
64,3.11442694592449,0,2,0.0997106822215702,0.00198255514507006,3.0391780789425,603.943308354052
64,3.12415944972911,0,1.984375,0.100741572589343,0.00197156927173314,3.03312816701559,602.335882384807
67,3.15160488077197,0,2,0.100996222382249,0.0019723674985279,3.04278450835466,603.044722303363
67,3.15962053117504,0,1.98507462686567,0.100181938259393,0.00196927038686342,3.05401765962844,601.403410549663
67,3.104922133282,0,1.97014925373134,0.10256536619273,0.00194827928156362,3.04575046778549,595.147335199986
70,3.08859927390332,0,2.04285714285714,0.102638606419344,0.00196768795754559,3.05312958530101,601.376422611173
67,3.10156435579425,0,2.05970149253731,0.102620237366997,0.0019677244847992,3.05903992046177,598.34379986693
66,3.11019272961273,0,2.04545454545455,0.101967944509759,0.00196569809180567,3.05476257678954,602.105444351697
72,3.10207305412471,0,2.09722222222222,0.101789264729279,0.00197886021946078,3.03863213085339,596.095679762673
69,3.09999118520011,0,2.10144927536232,0.102260478897767,0.0019702982168757,3.04940014470742,596.079608823483
74,3.10137457708439,0,2.06756756756757,0.102312586013627,0.00198377641718585,3.02481040609645,597.153507234923
34,3.23009453297554,0,2.11764705882353,0.104886738111787,0.00196589752868651,3.0584273822975,594.537208125124
31,3.24134873259185,0,2.06451612903226,0.104168797601575,0.00196300403265566,3.0577663624037,597.439472221086
30,3.24939369034491,0,2.03333333333333,0.102632195245451,0.00196903364752808,3.04237126343602,598.936460316137
29,3.26691636512735,0,2.03448275862069,0.10266793712234,0.00196746600135317,3.06545225169964,605.845163680236
28,3.23931688788057,0,2.07142857142857,0.103572225064876,0.00195490869543645,3.04236126607888,609.782190520436
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
25,3.27517935139639,0,2.12,0.104093163569311,0.00190605361648666,3.13065715675148,601.033240907047
22,3.24261864137548,0,2.27272727272727,0.104535406745035,0.00195956226392234,3.14464467647555,598.936154244146
23,3.26844710764649,0,2.21739130434783,0.104904180910842,0.00195233852903724,3.11483305567245,603.087630292173
23,3.26844710764649,0,2.21739130434783,0.104904180910842,0.00195233852903724,3.11483305567245,603.087630292173
23,3.26844710764649,0,2.21739130434783,0.104904180910842,0.00195233852903724,3.11483305567245,603.087630292173
22,3.21164958058099,0,2.27272727272727,0.103900848369929,0.00195017209853894,3.1200527400212,607.648306662784
22,3.21164958058099,0,2.27272727272727,0.103900848369929,0.00195017209853894,3.1200527400212,607.648306662784
21,3.21726348995005,0,2.28571428571429,0.104122245183302,0.00195382021043163,3.08379616343098,606.864048285103
20,3.22812666444756,0,2.35,0.10360470763667,0.00194042895649936,3.08798597160253,607.207250699359
