Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-growth factor,Rabbit-speed,Rabbit-heat Timer
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
40,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
37,3,0,2,0.1,0.002,3,600
41,3.02041879320623,0,2.02439024390244,0.0990092095479179,0.00197685686947917,2.96484562340844,599.445727411212
43,3.04145841393312,0,1.97674418604651,0.0994986350747374,0.00198322135069484,2.95833229717849,598.506887782348
43,3.04145841393312,0,1.97674418604651,0.0994986350747374,0.00198322135069484,2.95833229717849,598.506887782348
43,3.04145841393312,0,1.97674418604651,0.0994986350747374,0.00198322135069484,2.95833229717849,598.506887782348
43,3.04145841393312,0,1.97674418604651,0.0994986350747374,0.00198322135069484,2.95833229717849,598.506887782348
44,3.01808961689912,0,1.95454545454545,0.100183627203057,0.00199062123219113,2.96429399500275,599.811979946786
45,3.00927822375803,0,1.95555555555556,0.100084207386539,0.00197973602000715,2.95277851448806,590.505075103253
43,2.99924212083551,0,1.97674418604651,0.100088124009169,0.00198725612997268,2.98043180021865,590.063450689451
45,2.97400046625925,0,1.95555555555556,0.10089578414063,0.00200097863623748,2.98579422161714,595.547790925179
52,2.93615708347046,0,2,0.100589590970405,0.00200378449267547,3.01701333707419,605.963115860216
52,2.93615708347046,0,2,0.100589590970405,0.00200378449267547,3.01701333707419,605.963115860216
49,2.96147998182854,0,2,0.0991070498414203,0.00199241597373491,3.03700755970994,605.563074398422
51,2.97525167945567,0,2.07843137254902,0.0987570077306815,0.0019926432952267,3.03071798629507,596.718393063839
48,2.97370490942165,0,2.04166666666667,0.0995631324081983,0.00200781623099162,3.00035056824281,600.950951570069
54,3.00318346564823,0,2.03703703703704,0.100310831840442,0.00199527643056862,3.03338929646166,603.428329891213
58,3.00174726291259,0,2,0.100936820401788,0.00197674568642862,3.03434546813824,606.090916491577
59,2.9978786568067,0,1.94915254237288,0.100914186760841,0.00198833983855531,3.02589987088655,604.922978773031
58,3.00659580443002,0,1.94827586206897,0.101971722059629,0.00198842861589718,2.98734577466437,604.35703258271
56,3.01064313943771,0,1.94642857142857,0.101321840673075,0.00198343120109928,2.96632341430519,605.816225738928
55,2.98441117100584,0,1.94545454545455,0.100859573803176,0.00197351813601504,2.93742283091104,609.664638607476
