Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
19,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
14,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
11,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,2.99433643489337,0,2.04037176279074,4.00291435504112,12.9556975568448,30.4056022743984,24.6064967629131,22,2.99487269620167,1,2.05718435093995,4.11136478105501,12.8291877158627,30.4311213599437,25.32466769632
13,2.99346511718466,0,2.03119818783547,4.00336271735514,12.9488817963594,30.4680026243058,24.5459578033613,22,2.99487269620167,1,2.05718435093995,4.11136478105501,12.8291877158627,30.4311213599437,25.32466769632
12,2.99292054361671,0,2.02546470348843,4.0036429438014,12.944621946056,30.5070028429979,24.5081209536414,22,2.99487269620167,1,2.05718435093995,4.11136478105501,12.8291877158627,30.4311213599437,25.32466769632
11,2.99227695667278,0,2.01868876744192,4.00397412051062,12.9395875775156,30.5530940105432,24.4634046766997,22,2.99487269620167,1,2.05718435093995,4.11136478105501,12.8291877158627,30.4311213599437,25.32466769632
10,3.04998458098305,0,2.04019906926354,4.19069310023628,12.6681588211196,30.4697209900574,24.2466065146561,22,2.99487269620167,1,2.05718435093995,4.11136478105501,12.8291877158627,30.4311213599437,25.32466769632
8,3.06248072622882,0,2.02524883657943,4.23836637529535,12.5851985263995,30.5871512375717,24.0582581433201,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
7,3.07140654426151,0,2.01457009894792,4.27241871462326,12.525941173028,30.6710299857963,23.9237235923659,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
7,3.07140654426151,0,2.01457009894792,4.27241871462326,12.525941173028,30.6710299857963,23.9237235923659,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
5,3.06617754572185,0,2.01909285487015,4.261652817014,12.8389442370682,30.696662966522,23.829493412241,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
4,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
2,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
2,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
2,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
1,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
0,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
0,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
0,3,0,2.1,4,13,30,25,24,3.01849616239306,1,2.07347897182624,4.10443077873666,13.0265883027036,30.3954815109085,25.2668970439598
