Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
10,0,3,0,2.1,10,13,30,25,10,0,3,1,2,8,13,30,25
10,0,3,0,2.1,9.92638405791756,13,30,25,10,0,3,1,2,8,13,30,25
10,0,3,0,2.1,10,13.1213320807883,30,24.5524505037379,10,0,3.01718245916461,1,2,8,13,30,24.3625112364317
10,0,3,0,2.1,10,13.1213320807883,30,23.020653714142,10,0,3.10309475498764,1,2,7.88818845751751,13,30.424654869118,24.3625112364317
10,0,3,0,2.1188798004949,10,13.1213320807883,30.4934638840134,25.3969069847382,10,0,3.06872983665843,1,2,7.77637691503502,13,30.8493097382359,25
10,0,3,0,2.23060727773647,10,13.743726674277,30.4934638840134,24.3633022029283,10,0,3.15464213248146,1,2,7.21731920262257,13,32.9725840838257,25.141703357783
10,0,3,0,2.39041817040832,10.0531520531739,13.379730431912,30.5471097538057,22.57310421788,10,0,3.03754238099795,1,2,7.67184601548277,13,30.0987040484463,25
10,0,3.01579380169987,0,2.2429525545334,10.2657602658696,13.6066604039417,30.4763660499521,23.8486210622745,10,0,3.15464213248146,1,2,7.44330385810793,13,26.5883126136725,25
10,0,3,0,2.37242478523637,10.2983059419244,13.363996242365,30,21.7244417699611,10,0,3.09512948714064,1,2,8.69752311800522,13,30.5233589175642,25
10,0,3,0,2.27680387893165,11.3514171284663,13.6066604039417,29.4400769158546,22.7622525186896,10,0,3.12027721415225,1,2,7.82974738270648,13,25.9210207303801,25
10,0,3.01155394417111,0,2.37285243801165,10.5405668513865,13.2426641615767,29.8062877649881,21.8315372710389,10,0,3.08591229582304,1,2,8.42525270640954,13,27.2508016100998,25
10,0,3,0,2.35637989242437,9.84990769038141,13.1710721174601,30,21.3839877747768,10,0,3.12181639031592,1,2,8.13114036602313,13,31.5193462155504,25
