FoodClose-FoodClose,FoodClose-FoodClose,FoodClose-FoodClose,FoodClose-FoodClose,FoodFar-FoodFar,FoodFar-FoodFar,FoodFar-FoodFar,FoodFar-FoodFar,FoodPresenceHigh-FoodPresenceHigh,FoodPresenceHigh-FoodPresenceHigh,FoodPresenceHigh-FoodPresenceHigh,FoodPresenceHigh-FoodPresenceHigh,FoodPresenceLow-FoodPresenceLow,FoodPresenceLow-FoodPresenceLow,FoodPresenceLow-FoodPresenceLow,FoodPresenceLow-FoodPresenceLow,WaterClose-WaterClose,WaterClose-WaterClose,WaterClose-WaterClose,WaterClose-WaterClose,WaterFar-WaterFar,WaterFar-WaterFar,WaterFar-WaterFar,WaterFar-WaterFar,WaterPresenceHigh-WaterPresenceHigh,WaterPresenceHigh-WaterPresenceHigh,WaterPresenceHigh-WaterPresenceHigh,WaterPresenceHigh-WaterPresenceHigh,WaterPresenceLow-WaterPresenceLow,WaterPresenceLow-WaterPresenceLow,WaterPresenceLow-WaterPresenceLow,WaterPresenceLow-WaterPresenceLow,MateClose-MateClose,MateClose-MateClose,MateClose-MateClose,MateClose-MateClose,MateFar-MateFar,MateFar-MateFar,MateFar-MateFar,MateFar-MateFar,MatePresenceHigh-MatePresenceHigh,MatePresenceHigh-MatePresenceHigh,MatePresenceHigh-MatePresenceHigh,MatePresenceHigh-MatePresenceHigh,MatePresenceLow-MatePresenceLow,MatePresenceLow-MatePresenceLow,MatePresenceLow-MatePresenceLow,MatePresenceLow-MatePresenceLow,FoeClose-FoeClose,FoeClose-FoeClose,FoeClose-FoeClose,FoeClose-FoeClose,FoeFar-FoeFar,FoeFar-FoeFar,FoeFar-FoeFar,FoeFar-FoeFar,Fertile-Fertile,Fertile-Fertile,Fertile-Fertile,Fertile-Fertile,NotFertile-NotFertile,NotFertile-NotFertile,NotFertile-NotFertile,NotFertile-NotFertile,Hungry-Hungry,Hungry-Hungry,Hungry-Hungry,Hungry-Hungry,NotHungry-NotHungry,NotHungry-NotHungry,NotHungry-NotHungry,NotHungry-NotHungry,FoePresenceHigh-FoePresenceHigh,FoePresenceHigh-FoePresenceHigh,FoePresenceHigh-FoePresenceHigh,FoePresenceHigh-FoePresenceHigh,FoePresenceLow-FoePresenceLow,FoePresenceLow-FoePresenceLow,FoePresenceLow-FoePresenceLow,FoePresenceLow-FoePresenceLow,Thirsty-Thirsty,Thirsty-Thirsty,Thirsty-Thirsty,Thirsty-Thirsty,NotThirsty-NotThirsty,NotThirsty-NotThirsty,NotThirsty-NotThirsty,NotThirsty-NotThirsty,Fear-Fear,Fear-Fear,Fear-Fear,Fear-Fear,pHeat-pHeat,pHeat-pHeat,pHeat-pHeat,pHeat-pHeat,pHunger-pHunger,pHunger-pHunger,pHunger-pHunger,pHunger-pHunger,pThirst-pThirst,pThirst-pThirst,pThirst-pThirst,pThirst-pThirst,pFear-pFear,pFear-pFear,pFear-pFear,pFear-pFear,pHeat-pHeat,pHeat-pHeat,pHeat-pHeat,pHeat-pHeat,pHeat-pHeat,pHunger-pHunger,pHunger-pHunger,pHunger-pHunger,pHunger-pHunger,pHunger-pHunger,pThirst-pThirst,pThirst-pThirst,pThirst-pThirst,pThirst-pThirst,pThirst-pThirst,pFear-pFear,pFear-pFear,pFear-pFear,pFear-pFear,pFear-pFear
0.00594215072618897,-0.0038975381112646,0.000867274048909207,-0.00204278815749231,-0.00115660648381179,0.000344668066988079,0.00120825704825495,0.000770198091990409,-0.010852641039925,-0.00189274905104784,-0.00149791922257185,-0.00141114050238912,-0.00600747188367298,0.00184212380989554,-0.0124040948878527,-0.00327178511688103,-0.00010237727668247,0.00611516417288927,-0.00460896769869559,-0.0137160505103953,0.00388076638750768,0.000414883833338917,-0.00311445991537276,0.00302769661090695,-0.00101741791400938,-0.00498084073768968,0.00674821143934886,-0.00462617365625975,-0.0022609852893562,-0.00108548847776162,-0.00462265518476379,-0.00113747269200975,0.0088296923559763,0.00483399263109732,-0.00497571294544065,-0.00462548509688372,0.0117729343377393,0.00451073291805141,0.00305278078678659,-0.00996886966282915,-0.0029678496080301,0.0115921442485844,-0.00291938036699751,0.000162380926852292,0.000187563983578033,-0.00958297893501957,0.0075452101102775,-0.000684372051937678,-0.00065275779140776,0.000200184842199173,-0.00167310179871186,0.00177845901077541,0.000367005092728418,0.00419193220752847,-0.0026571993320981,0.00552726689285006,0.00421692180410816,0.0103395774380023,0.00647462975651707,-0.00117576574612212,0.00109645662763922,-0.0066655692954853,0.00303118338134661,-0.00226715256216338,-0.00227009386628405,0.0021395534694379,-0.000240832858365418,-0.0058414645147703,-0.00818216324466381,-0.000278609790968993,0.00245528054537963,0.00538688980526612,0.000562383386102684,-0.00464009803586644,-0.00574820090236524,0.00728862213892332,0.000834264200336421,-0.00077684084222505,-0.00965986737267108,0.00356556102101019,-0.00502605084796718,0.00243258349128653,-0.00397341586485199,3.88298684446296E-05,-0.00191238667904976,-0.0014011141955392,-0.00400447778473817,0.00963776014844783,-0.00250880803680458,-0.00550297983829071,0.00865759309900813,0.00143335689973708,0.00303610316153434,-0.000771453467091292,-0.00606532629046837,-0.0038022803125448,-0.00643903913276225,-0.00315222780483413,-0.00256752520686366,-0.00945198948585987,-0.00184214607665415,-0.0016133253749522,-0.00250220880727387,-0.000374148000438767,-0.00475509570318046,0.00544000839602203,-0.00378392437532727,0.00250710312859486,-0.00505986689010629,0.00255417852897857,0.00469300269251364,0.0024937626463332,0.00249944481067334,0.000409068735506882,-0.00114971489815494,-0.00133612686364731,0.00480784656936668,-0.00700764648709802,-0.000354765883113615,0.00163102032925515,-0.00385596874582393,-0.00737859300681325,0.00166734352203428,0.00232081659362689,0.00606379711002288,0.00102192364564255,-0.00264921335626823,0.011333836853194
0.00594215072618897,-0.0038975381112646,0.000867274048909207,-0.00204278815749231,-0.00115660648381179,0.000344668066988079,0.00120825704825495,0.000770198091990409,-0.010852641039925,-0.00189274905104784,-0.00149791922257185,-0.00141114050238912,-0.00600747188367298,0.00184212380989554,-0.0124040948878527,-0.00327178511688103,-0.00010237727668247,0.00611516417288927,-0.00460896769869559,-0.0137160505103953,0.00388076638750768,0.000414883833338917,-0.00311445991537276,0.00302769661090695,-0.00101741791400938,-0.00498084073768968,0.00674821143934886,-0.00462617365625975,-0.0022609852893562,-0.00108548847776162,-0.00462265518476379,-0.00113747269200975,0.0088296923559763,0.00483399263109732,-0.00497571294544065,-0.00462548509688372,0.0117729343377393,0.00451073291805141,0.00305278078678659,-0.00996886966282915,-0.0029678496080301,0.0115921442485844,-0.00291938036699751,0.000162380926852292,0.000187563983578033,-0.00958297893501957,0.0075452101102775,-0.000684372051937678,-0.00065275779140776,0.000200184842199173,-0.00167310179871186,0.00177845901077541,0.000367005092728418,0.00419193220752847,-0.0026571993320981,0.00552726689285006,0.00421692180410816,0.0103395774380023,0.00647462975651707,-0.00117576574612212,0.00109645662763922,-0.0066655692954853,0.00303118338134661,-0.00226715256216338,-0.00227009386628405,0.0021395534694379,-0.000240832858365418,-0.0058414645147703,-0.00818216324466381,-0.000278609790968993,0.00245528054537963,0.00538688980526612,0.000562383386102684,-0.00464009803586644,-0.00574820090236524,0.00728862213892332,0.000834264200336421,-0.00077684084222505,-0.00965986737267108,0.00356556102101019,-0.00502605084796718,0.00243258349128653,-0.00397341586485199,3.88298684446296E-05,-0.00191238667904976,-0.0014011141955392,-0.00400447778473817,0.00963776014844783,-0.00250880803680458,-0.00550297983829071,0.00865759309900813,0.00143335689973708,0.00303610316153434,-0.000771453467091292,-0.00606532629046837,-0.0038022803125448,-0.00643903913276225,-0.00315222780483413,-0.00256752520686366,-0.00945198948585987,-0.00184214607665415,-0.0016133253749522,-0.00250220880727387,-0.000374148000438767,-0.00475509570318046,0.00544000839602203,-0.00378392437532727,0.00250710312859486,-0.00505986689010629,0.00255417852897857,0.00469300269251364,0.0024937626463332,0.00249944481067334,0.000409068735506882,-0.00114971489815494,-0.00133612686364731,0.00480784656936668,-0.00700764648709802,-0.000354765883113615,0.00163102032925515,-0.00385596874582393,-0.00737859300681325,0.00166734352203428,0.00232081659362689,0.00606379711002288,0.00102192364564255,-0.00264921335626823,0.011333836853194
0.00594215072618897,-0.0038975381112646,0.000867274048909207,-0.00204278815749231,-0.00115660648381179,0.000344668066988079,0.00120825704825495,0.000770198091990409,-0.010852641039925,-0.00189274905104784,-0.00149791922257185,-0.00141114050238912,-0.00600747188367298,0.00184212380989554,-0.0124040948878527,-0.00327178511688103,-0.00010237727668247,0.00611516417288927,-0.00460896769869559,-0.0137160505103953,0.00388076638750768,0.000414883833338917,-0.00311445991537276,0.00302769661090695,-0.00101741791400938,-0.00498084073768968,0.00674821143934886,-0.00462617365625975,-0.0022609852893562,-0.00108548847776162,-0.00462265518476379,-0.00113747269200975,0.0088296923559763,0.00483399263109732,-0.00497571294544065,-0.00462548509688372,0.0117729343377393,0.00451073291805141,0.00305278078678659,-0.00996886966282915,-0.0029678496080301,0.0115921442485844,-0.00291938036699751,0.000162380926852292,0.000187563983578033,-0.00958297893501957,0.0075452101102775,-0.000684372051937678,-0.00065275779140776,0.000200184842199173,-0.00167310179871186,0.00177845901077541,0.000367005092728418,0.00419193220752847,-0.0026571993320981,0.00552726689285006,0.00421692180410816,0.0103395774380023,0.00647462975651707,-0.00117576574612212,0.00109645662763922,-0.0066655692954853,0.00303118338134661,-0.00226715256216338,-0.00227009386628405,0.0021395534694379,-0.000240832858365418,-0.0058414645147703,-0.00818216324466381,-0.000278609790968993,0.00245528054537963,0.00538688980526612,0.000562383386102684,-0.00464009803586644,-0.00574820090236524,0.00728862213892332,0.000834264200336421,-0.00077684084222505,-0.00965986737267108,0.00356556102101019,-0.00502605084796718,0.00243258349128653,-0.00397341586485199,3.88298684446296E-05,-0.00191238667904976,-0.0014011141955392,-0.00400447778473817,0.00963776014844783,-0.00250880803680458,-0.00550297983829071,0.00865759309900813,0.00143335689973708,0.00303610316153434,-0.000771453467091292,-0.00606532629046837,-0.0038022803125448,-0.00643903913276225,-0.00315222780483413,-0.00256752520686366,-0.00945198948585987,-0.00184214607665415,-0.0016133253749522,-0.00250220880727387,-0.000374148000438767,-0.00475509570318046,0.00544000839602203,-0.00378392437532727,0.00250710312859486,-0.00505986689010629,0.00255417852897857,0.00469300269251364,0.0024937626463332,0.00249944481067334,0.000409068735506882,-0.00114971489815494,-0.00133612686364731,0.00480784656936668,-0.00700764648709802,-0.000354765883113615,0.00163102032925515,-0.00385596874582393,-0.00737859300681325,0.00166734352203428,0.00232081659362689,0.00606379711002288,0.00102192364564255,-0.00264921335626823,0.011333836853194
0.00699566821067302,-0.00324966416379887,0.00290877304641007,0.00167229788290519,-0.000681582127354212,-0.00417609042457183,-0.00131153015916532,-0.000573646766400732,-0.0101086615504181,-0.00352598579479239,-0.00623746124131307,-0.00311624582686557,-0.00398714107031065,-0.000642516523628437,-0.00876949130019495,-0.00316170990659364,0.0013964326570545,0.00805991606996932,-0.00501652288619417,-0.0127581994792132,0.00165769491917587,0.00332547152464623,-0.000767112955537842,0.00449578082323208,-0.000314602614226492,0.000649359235992628,0.0098915454264105,-0.00493148271479428,-0.00320168432192655,-0.00239641781662454,-0.00543550524227473,-0.00114963010472694,0.00741980371576184,0.0049618446238672,-0.0052649904660342,0.000475818655795363,0.00869219311722491,-8.21993288576269E-05,0.00482150932112208,-0.0126247628523062,-0.00182491156072164,0.0108338836097707,0.000215769468366391,0.00505971088414908,0.00247870294207226,-0.00853900210202925,0.00516326093700836,0.00112702037755967,-3.23928074100709E-05,0.000535954994158738,-0.00143541144949921,0.00354723439852263,0.00301832120119876,0.00141689306897027,0.000887283736562082,0.00528309991183324,0.00235615846915833,0.0129291212554361,0.00682561017455103,-0.00294384458915329,0.000448493181275734,-0.00444456357340331,0.00424094078133227,-0.00609934050798716,0.000296616221675876,0.00297668499244613,0.00075427303801775,-0.0073360824683714,-0.0131194615414652,0.00204501262465485,0.00266222600843951,0.00631734166333148,-0.00482610938018502,-0.00690788906614604,-0.00286877178945927,0.00856574679327615,-0.00172900762113952,0.00546349874095824,-0.00927324469948534,0.00338568981038341,-0.00290099847520928,0.00392581537143148,-6.03802299648485E-05,0.00110107036133407,0.000651896858681125,-0.004144029963378,0.000670758371493651,0.00761581387259803,-0.000764148790114238,-0.00248357424883519,0.0094099827672822,-0.00262402491240469,0.0011567066256236,-0.00352496867036979,-0.00823454635616258,-0.00544486411635059,-0.00469737975220675,-0.00497521260429161,-0.00330142146655905,-0.00533669172779323,0.00199704744059816,-0.00201678562687831,-0.00026964711323319,0.00276130424535444,0.00271243866313858,0.00353756946781447,-0.00614278525355041,-0.00136411231330036,-0.00377885127060272,0.000386053072318188,0.00862501075877921,0.00173136940561945,0.00446043047105042,-0.00139878931325173,-0.00165574933975046,-0.00186441896434929,0.0036803327855938,-0.0113762586122599,-0.00191252768924893,0.00282774295924742,-0.00575858950807978,-0.00847444406038673,0.0014925824507751,0.00388024173962805,0.00392535243801781,0.000447541243424846,0.000321925360288526,0.0132149883224428
0.00699566821067302,-0.00324966416379887,0.00290877304641007,0.00167229788290519,-0.000681582127354212,-0.00417609042457183,-0.00131153015916532,-0.000573646766400732,-0.0101086615504181,-0.00352598579479239,-0.00623746124131307,-0.00311624582686557,-0.00398714107031065,-0.000642516523628437,-0.00876949130019495,-0.00316170990659364,0.0013964326570545,0.00805991606996932,-0.00501652288619417,-0.0127581994792132,0.00165769491917587,0.00332547152464623,-0.000767112955537842,0.00449578082323208,-0.000314602614226492,0.000649359235992628,0.0098915454264105,-0.00493148271479428,-0.00320168432192655,-0.00239641781662454,-0.00543550524227473,-0.00114963010472694,0.00741980371576184,0.0049618446238672,-0.0052649904660342,0.000475818655795363,0.00869219311722491,-8.21993288576269E-05,0.00482150932112208,-0.0126247628523062,-0.00182491156072164,0.0108338836097707,0.000215769468366391,0.00505971088414908,0.00247870294207226,-0.00853900210202925,0.00516326093700836,0.00112702037755967,-3.23928074100709E-05,0.000535954994158738,-0.00143541144949921,0.00354723439852263,0.00301832120119876,0.00141689306897027,0.000887283736562082,0.00528309991183324,0.00235615846915833,0.0129291212554361,0.00682561017455103,-0.00294384458915329,0.000448493181275734,-0.00444456357340331,0.00424094078133227,-0.00609934050798716,0.000296616221675876,0.00297668499244613,0.00075427303801775,-0.0073360824683714,-0.0131194615414652,0.00204501262465485,0.00266222600843951,0.00631734166333148,-0.00482610938018502,-0.00690788906614604,-0.00286877178945927,0.00856574679327615,-0.00172900762113952,0.00546349874095824,-0.00927324469948534,0.00338568981038341,-0.00290099847520928,0.00392581537143148,-6.03802299648485E-05,0.00110107036133407,0.000651896858681125,-0.004144029963378,0.000670758371493651,0.00761581387259803,-0.000764148790114238,-0.00248357424883519,0.0094099827672822,-0.00262402491240469,0.0011567066256236,-0.00352496867036979,-0.00823454635616258,-0.00544486411635059,-0.00469737975220675,-0.00497521260429161,-0.00330142146655905,-0.00533669172779323,0.00199704744059816,-0.00201678562687831,-0.00026964711323319,0.00276130424535444,0.00271243866313858,0.00353756946781447,-0.00614278525355041,-0.00136411231330036,-0.00377885127060272,0.000386053072318188,0.00862501075877921,0.00173136940561945,0.00446043047105042,-0.00139878931325173,-0.00165574933975046,-0.00186441896434929,0.0036803327855938,-0.0113762586122599,-0.00191252768924893,0.00282774295924742,-0.00575858950807978,-0.00847444406038673,0.0014925824507751,0.00388024173962805,0.00392535243801781,0.000447541243424846,0.000321925360288526,0.0132149883224428
-0.0155690200311298,0.0122425893145812,0.00995553518953836,0.0255102585576678,-0.0025102992010506,0.0043222652690744,-0.0337397011697322,-0.0116986452113055,-0.00123462843921407,-0.00148363646654581,-0.0138408446826541,-0.00622068754842226,0.0028763961293159,-0.00995082147106722,-0.0123536796909852,-0.00904497460417681,-0.0226664380198344,-0.0289819171399104,-0.0012659234388728,-0.0125252371324189,-0.00250296689841724,0.00195235354761548,0.0168265139684825,-0.00228105210029259,0.00455320273582817,-0.0167431051532783,0.000476857127533383,0.0104886091130267,0.0161992467006355,-0.0182669565399489,-0.0121964742563959,0.0054327439930132,-0.0134294446077025,-0.00343665077976726,-0.032228126492768,0.000531561215034792,0.0248075564740261,-0.0043096982971655,0.0131826828372895,-0.0277601224421959,-0.00674304935308626,0.0239220396338909,-0.0173379426669972,0.00787524037274621,0.0228805779974041,-0.00152148169070551,0.0156896467316071,0.0269721294801242,-0.00172877587303307,0.0142475814547301,-0.0041801340509424,0.00454433491509921,-0.000555150172310797,-0.00998184221174964,0.0260421439428079,-0.000854706912078602,-0.021250591320568,-0.00443007937683573,0.0376237224885063,-0.00243386071443893,-0.0128212585251256,0.00577168971724111,0.0221021080880591,0.00036566143406819,-0.0392871622101499,-0.00260692200900067,-0.00945790960738649,-0.0103536197575835,-0.0277226949782993,0.0037814257606467,0.0161474689217971,-0.00169007305600219,-0.0254979333105332,0.00982753233665641,0.0108844788873341,0.0235749934676918,0.00262362954794598,0.025617940262403,-0.00849496343103003,-0.010591982240133,-0.0157660852182188,-0.00982860568592415,-0.0044492816806069,-0.0147150014207613,0.0359131775109935,-0.0334074758381618,-0.0106787725013427,0.0132190642707139,0.0205212052774249,-0.0147067529140227,0.0384488192022695,-0.0207623641491382,0.00806657921432824,-0.00105012311493829,-0.0316055305837369,-0.029181405736994,-0.0148467351208348,-0.00103693743439869,-0.00283759741710387,-0.0245124999935952,0.0246030945833476,0.00937659982252398,0.00469482445842345,-0.0221768683003464,0.0147667791995997,0.0141766056717264,0.0133756015589658,0.00628398415769946,-0.00419965443241704,0.0191338171417827,-0.0201450031266913,0.00313146841702896,-0.0459351159458057,-0.00178429527136077,-0.00333444216288678,0.0136740138274652,-0.00644569526881865,-0.0131828904911796,0.0144524839230747,0.0441203136280118,-0.00859481617432467,-0.039343640544767,0.0191251749649916,0.00365072460239011,0.0153326065583772,-0.0130901669290647,0.00691001439633625,-0.00778114352892827
NaN,NaN,NaN,Infinity,NaN,NaN,-Infinity,-Infinity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Infinity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Infinity,-Infinity,NaN,NaN,NaN,NaN,-Infinity,NaN,NaN,NaN,NaN,-Infinity,NaN,Infinity,-Infinity,NaN,Infinity,NaN,Infinity,Infinity,NaN,Infinity,NaN,NaN,NaN,NaN,Infinity,NaN,NaN,NaN,Infinity,NaN,NaN,NaN,Infinity,NaN,-Infinity,NaN,NaN,NaN,-Infinity,NaN,NaN,NaN,NaN,NaN,NaN,Infinity,NaN,Infinity,NaN,NaN,NaN,NaN,NaN,NaN,Infinity,-Infinity,NaN,NaN,Infinity,NaN,Infinity,-Infinity,NaN,NaN,-Infinity,-Infinity,NaN,NaN,NaN,-Infinity,Infinity,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-Infinity,NaN,NaN,NaN,NaN,NaN,NaN,Infinity,NaN,-Infinity,NaN,NaN,NaN,NaN,NaN,NaN
0.00216343329970884,-0.00412167938035991,-0.0125379161344551,0.00563250462894369,-0.00447086256184129,0.00290092482520342,0.0195515174379587,-0.0134568561453908,-0.0128721965725707,0.000186136655037801,0.00276652419687925,0.0127331070835856,-0.0202160424492197,-0.0106438414522651,-0.0058957613923689,0.00756066932742679,-0.0171044332855617,0.0134125273387937,-0.00641560878901931,-0.0123593522480198,0.00785154049673235,0.00510673823771381,-0.0093224927563508,0.0122484248831444,-0.00147534188102035,0.0258335213859026,-0.00102987991689973,-0.0138881649620162,0.00535774395868209,0.00176276138260632,0.00828831297141178,0.00604171570540401,0.0105408417127667,-0.00394797237462047,0.00506517144621591,0.00961729022619888,-0.00834170766406101,0.00169796007934623,0.00623181554437274,-0.0102773211948295,0.00532921370716263,0.011104748817933,0.00781658959151266,0.0177548932692757,0.000106191752097358,-0.00254334368526602,-0.00414245224517884,-0.0164709028077821,0.0082932232354073,0.0129299559941538,-0.000392113344017195,0.00299176600300165,0.0152330817438392,0.00775425205137412,-0.0145332858451212,-0.0063035194181484,0.00462053815644265,0.0175395863924056,0.00173648025111202,-0.00977147337082877,0.00428003500933893,0.0103657466063775,0.0130705423588411,-0.0159841902064356,-0.00498623590566508,0.00659128904520853,0.00104781216349515,-0.0163953016297404,-0.00859504016581811,0.00484993358274235,-0.0240069367238932,0.005315375698217,-0.000532666747485165,-0.0153849848269528,0.0122454262876664,0.00144257717301561,-0.00322214559918369,-0.00118322070170207,-0.0219549635226231,-0.0355552515287301,0.00416338576558975,0.0082167041073597,0.0127539131228069,-0.00606153542678591,0.00545363575357647,0.00241522565094561,0.0196223639101596,0.0155079610180162,0.00383281013870486,-0.0221390628012101,0.0211762412410119,0.0113294238987516,-0.00273213602088841,-0.000701275099162606,-0.0137584737547116,-0.00793251942746924,-0.00496524841331704,-0.00460284936832975,-0.0105115157259041,0.000763426610516447,-0.0286420763454736,-0.00453814084419859,-0.0114164245541593,-0.00980173367948818,-0.0144889447357535,-0.00516642394817256,-0.0290592355076892,0.00874606035703123,-0.00639406735643262,0.0112407080334335,0.00488065127171114,0.0102545765531064,0.0024672345655359,-0.0139905482442193,0.0043055663503311,-0.00421937744993238,-0.00488740168739455,-0.00146763907575715,0.0191099281180377,0.0167182438693698,-0.00483381008372354,-0.00728646568722959,-0.0123561221429696,-0.00461332353034909,0.00944945148971535,0.00198499862378892,0.0150815513691259,0.0196477644382706
0.00216343329970884,-0.00412167938035991,-0.0125379161344551,0.00563250462894369,-0.00447086256184129,0.00290092482520342,0.0195515174379587,-0.0134568561453908,-0.0128721965725707,0.000186136655037801,0.00276652419687925,0.0127331070835856,-0.0202160424492197,-0.0106438414522651,-0.0058957613923689,0.00756066932742679,-0.0171044332855617,0.0134125273387937,-0.00641560878901931,-0.0123593522480198,0.00785154049673235,0.00510673823771381,-0.0093224927563508,0.0122484248831444,-0.00147534188102035,0.0258335213859026,-0.00102987991689973,-0.0138881649620162,0.00535774395868209,0.00176276138260632,0.00828831297141178,0.00604171570540401,0.0105408417127667,-0.00394797237462047,0.00506517144621591,0.00961729022619888,-0.00834170766406101,0.00169796007934623,0.00623181554437274,-0.0102773211948295,0.00532921370716263,0.011104748817933,0.00781658959151266,0.0177548932692757,0.000106191752097358,-0.00254334368526602,-0.00414245224517884,-0.0164709028077821,0.0082932232354073,0.0129299559941538,-0.000392113344017195,0.00299176600300165,0.0152330817438392,0.00775425205137412,-0.0145332858451212,-0.0063035194181484,0.00462053815644265,0.0175395863924056,0.00173648025111202,-0.00977147337082877,0.00428003500933893,0.0103657466063775,0.0130705423588411,-0.0159841902064356,-0.00498623590566508,0.00659128904520853,0.00104781216349515,-0.0163953016297404,-0.00859504016581811,0.00484993358274235,-0.0240069367238932,0.005315375698217,-0.000532666747485165,-0.0153849848269528,0.0122454262876664,0.00144257717301561,-0.00322214559918369,-0.00118322070170207,-0.0219549635226231,-0.0355552515287301,0.00416338576558975,0.0082167041073597,0.0127539131228069,-0.00606153542678591,0.00545363575357647,0.00241522565094561,0.0196223639101596,0.0155079610180162,0.00383281013870486,-0.0221390628012101,0.0211762412410119,0.0113294238987516,-0.00273213602088841,-0.000701275099162606,-0.0137584737547116,-0.00793251942746924,-0.00496524841331704,-0.00460284936832975,-0.0105115157259041,0.000763426610516447,-0.0286420763454736,-0.00453814084419859,-0.0114164245541593,-0.00980173367948818,-0.0144889447357535,-0.00516642394817256,-0.0290592355076892,0.00874606035703123,-0.00639406735643262,0.0112407080334335,0.00488065127171114,0.0102545765531064,0.0024672345655359,-0.0139905482442193,0.0043055663503311,-0.00421937744993238,-0.00488740168739455,-0.00146763907575715,0.0191099281180377,0.0167182438693698,-0.00483381008372354,-0.00728646568722959,-0.0123561221429696,-0.00461332353034909,0.00944945148971535,0.00198499862378892,0.0150815513691259,0.0196477644382706
0.00198241318847451,-0.00321705360175069,-0.0131417352277609,0.00565263536379969,-0.00375453803232147,0.00383347576426214,0.0189089699501401,-0.0136091168106735,-0.0126834113254385,-0.000660113909875279,0.0033706761640446,0.0128597574863909,-0.0200366804794351,-0.0104276671940781,-0.00503186008624647,0.00664366087339011,-0.0170198878546989,0.0133704109913962,-0.00611891216965458,-0.0123028324491322,0.00834758093049505,0.0048782607043813,-0.0098487969449181,0.0120262086253117,-0.000492683986706126,0.0271894959187996,-0.00215028435720771,-0.0136752949465695,0.00472149851418473,0.00254505062425251,0.0094073832310865,0.0055227958185612,0.00989834217052947,-0.00482615674213564,0.0058032682520878,0.0102376776486859,-0.00784395400292572,0.00218282243668322,0.00621594872372053,-0.0102214345384097,0.00582707072103415,0.0104062770813082,0.00723964358531535,0.0178595871264178,-0.000442880821011417,-0.00233445840545552,-0.00467794223201915,-0.01803827117645,0.00739119758300007,0.0138874035608812,-0.00063621232282166,0.00386663107541345,0.0160384270172453,0.00821824313275369,-0.0143758820237739,-0.00762427262374621,0.0047545379897846,0.0169612124648814,0.00191827703373451,-0.0111666897696697,0.00505989372889117,0.0102007410058404,0.0130900436114639,-0.0153302386176486,-0.00558960954023471,0.00668529629803034,0.000505565872452409,-0.0166230689220596,-0.00765250187420393,0.00433352401000113,-0.0251629632933057,0.00425141182464348,0.000525356070848785,-0.0169197312033095,0.0112895760532682,0.0014754428176138,-0.00416886415825185,-0.00243231707243897,-0.0237844455830822,-0.0370025879740462,0.00411093777595552,0.0071963778105011,0.0134825344655386,-0.00633444185830079,0.00528255630805157,0.00130349952237611,0.0203189636203875,0.0160097106855948,0.00390613212082199,-0.0222214372427038,0.0207954362448045,0.0120776211785705,-0.00378018880127962,-0.00103229895723959,-0.0131799103704221,-0.00862596415993891,-0.00447807921980587,-0.0052799938650135,-0.0119381314367782,0.00158825765390964,-0.0298153273514591,-0.00399435046766228,-0.0127350635711644,-0.00924491445997863,-0.0149761330984289,-0.0056147368715045,-0.0287958206448466,0.00924328005259511,-0.00630506945399187,0.0107810557243254,0.00599282239673728,0.010469745005774,0.00148687307412483,-0.0149583965553592,0.00471255244078461,-0.00370849264767314,-0.00456306030171373,-0.000421377977808851,0.0196925938722996,0.0165629990666,-0.00394416498263656,-0.00686446976976661,-0.0137374168116245,-0.00533603505790119,0.00869271253236063,0.0023197839860045,0.0165280515490211,0.0202542253733121
