Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
19,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
19,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
21,3.03772154829597,0,2.11562304355229,4.01751163992109,12.8618645487701,30.1676146135277,24.3556909401634,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
21,3.03772154829597,0,2.11562304355229,4.01751163992109,12.8618645487701,30.1676146135277,24.3556909401634,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
20,3.03960762571076,0,2.1164041957299,4.01838722191714,12.8549577762086,30.175995344204,24.3234754871716,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
18,3.04400847301196,0,2.11822688414433,4.0204302465746,12.8388419735651,30.1955503824489,24.2483060968573,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
18,3.04400847301196,0,2.11822688414433,4.0204302465746,12.8388419735651,30.1955503824489,24.2483060968573,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,24,2.98781697460104,1,1.97144975839436,4.00336703198986,13.066624613354,29.6549475162613,25.4301459523141
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,26,2.9976373844021,1,1.93698303491494,3.95503727798457,13.0403617651554,29.7506084975077,25.2615602409987
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
20,3.07432814925393,0,2.14170512602087,3.9944070679558,12.8771846247425,31.2243411756722,25.2588626109069,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
19,3.01276683204475,0,2.14713233696859,4.01214560025636,12.9449150856469,30.6107174484001,24.5904014435315,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
19,3.01276683204475,0,2.14713233696859,4.01214560025636,12.9449150856469,30.6107174484001,24.5904014435315,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
19,3.01276683204475,0,2.14713233696859,4.01214560025636,12.9449150856469,30.6107174484001,24.5904014435315,28,3.05238734145633,1,1.91833718107164,3.97319460796936,13.0209274845569,29.8262033212357,25.3214425177
