Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-infant factor,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,0.1,3,20,30,25,20,2,1,2,0.1,11,20,30,25
20,3,0,2.1,0.1,3,20,30,25,20,2,1,2,0.1,11,20,30,25
20,3,0,2.1,0.1,3,20,30,25,20,2,1,2,0.1,11,20,30,25
17,3,0,2.1,0.1,3,20,30,25,20,2,1,2,0.1,11,20,30,25
17,3,0,2.1,0.1,3,20,30,25,20,2,1,2,0.1,11,20,30,25
16,3,0,2.1,0.1,3,20,30,25,4,2,1,2,0.1,11,20,30,25
15,3,0,2.1,0.1,3,20,30,25,4,2,1,2,0.1,11,20,30,25
14,3,0,2.1,0.1,3,20,30,25,4,2,1,2,0.1,11,20,30,25
12,3,0,2.1,0.1,3,20,30,25,4,2,1,2,0.1,11,20,30,25
12,3,0,2.1,0.1,3,20,30,25,4,2,1,2,0.1,11,20,30,25
14,2.90609786656148,0,2.15082423909245,0.100222469917745,2.85810306552226,20.1262108416981,29.5722294748225,25.2272276011121,4,2,1,2,0.1,11,20,30,25
14,2.90609786656148,0,2.15082423909245,0.100222469917745,2.85810306552226,20.1262108416981,29.5722294748225,25.2272276011121,4,2,1,2,0.1,11,20,30,25
16,2.91240851884306,0,2.20856847937082,0.100728463488225,2.88716445177963,20.7861994387283,28.5540724398679,25.2934750435689,4,2,1,2,0.1,11,20,30,25
14,2.89989545010636,0,2.22407826213808,0.100832529700829,2.87104508774815,20.898513644261,28.347511359849,25.335400049793,4,2,1,2,0.1,11,20,30,25
12,2.92869101850939,0,2.13682429950866,0.0997147612599782,2.91151828669299,20.8067043643038,28.7007121322303,25.2715177589383,4,2,1,2,0.1,11,20,30,25
11,2.99210601542076,0,2.19323239296717,0.100776439723924,3.01647166465114,20.9829308396255,28.4412678536701,25.1376740255939,4,2,1,2,0.1,11,20,30,25
9,2.99035179662537,0,2.21395070251543,0.100948981884797,3.02013203457362,21.2013599150978,28.0948829322635,25.1682682535037,4,2,1,2,0.1,11,20,30,25
9,2.99035179662537,0,2.21395070251543,0.100948981884797,3.02013203457362,21.2013599150978,28.0948829322635,25.1682682535037,4,2,1,2,0.1,11,20,30,25
8,2.98914577120354,0,2.22819454032985,0.101067604620396,3.02264853889532,21.351529904485,27.8567432987964,25.1893017851916,4,2,1,2,0.1,11,20,30,25
