Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-infant factor,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
11,2.99149537711232,0,2.14471893806202,0.102977472977244,2.93433778693545,20.767100437153,29.9452770288402,24.5167231598389,4,2,1,2,0.1,11,20,30,25
7,2.93722140379604,0,2.12770627214832,0.101243654393039,3.00819185999851,20.2388224147692,29.3168661914877,25.288796707592,4,2,1,2,0.1,11,20,30,25
6,2.92675830442872,0,2.13232398417304,0.101450930125212,3.00955716999826,20.278626150564,29.2030105567356,25.3369294921907,4,2,1,2,0.1,11,20,30,25
5,2.91210996531446,0,2.13878878100765,0.101741116150255,3.01146860399791,20.3343513806768,29.0436126680828,25.4043153906288,4,2,1,2,0.1,11,20,30,25
4,2.83506221628117,0,2.14149833825248,0.101154106198813,3.24919016849749,20.1157670604589,30.3838645721153,25.6329224895075,4,2,1,2,0.1,11,20,30,25
6,2.94484384991855,0,2.22726279616557,0.0964451332477916,2.99313086387007,18.4723973169524,31.2454719382843,28.2555784093477,4,2,1,2,0.1,11,20,30,25
5,2.93381261990226,0,2.25271535539869,0.09573415989735,2.99175703664409,18.1668767803429,31.4945663259412,28.9066940912172,4,2,1,2,0.1,11,20,30,25
5,2.93381261990226,0,2.25271535539869,0.09573415989735,2.99175703664409,18.1668767803429,31.4945663259412,28.9066940912172,4,2,1,2,0.1,11,20,30,25
5,2.93381261990226,0,2.25271535539869,0.09573415989735,2.99175703664409,18.1668767803429,31.4945663259412,28.9066940912172,4,2,1,2,0.1,11,20,30,25
5,2.93381261990226,0,2.25271535539869,0.09573415989735,2.99175703664409,18.1668767803429,31.4945663259412,28.9066940912172,4,2,1,2,0.1,11,20,30,25
4,2.99965090114887,0,2.27416898514845,0.0980947821624399,3.20076948438891,20.7302085961177,31.8386675520317,28.0428006790575,4,2,1,2,0.1,11,20,30,25
4,2.99965090114887,0,2.27416898514845,0.0980947821624399,3.20076948438891,20.7302085961177,31.8386675520317,28.0428006790575,4,2,1,2,0.1,11,20,30,25
3,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
3,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
3,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,6,1.90859792309383,1,1.83129268888412,0.0931786737050246,11.3264243336796,21.6139663799907,30.496410275766,21.2409453881863
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,6,1.90859792309383,1,1.83129268888412,0.0931786737050246,11.3264243336796,21.6139663799907,30.496410275766,21.2409453881863
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,6,1.90859792309383,1,1.83129268888412,0.0931786737050246,11.3264243336796,21.6139663799907,30.496410275766,21.2409453881863
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,6,1.90859792309383,1,1.83129268888412,0.0931786737050246,11.3264243336796,21.6139663799907,30.496410275766,21.2409453881863
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,5,1.9248595330206,1,1.9598967027601,0.0977953482918254,11.6345514819008,20.7029927599445,30.5334511282077,22.8282856778768
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,4,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,3,2,1,2,0.1,11,20,30,25
0,2.78008295504156,0,2.15533111766997,0.101538808265084,3.33225355799665,20.1543560806118,30.5118194294871,25.8438966526767,3,2,1,2,0.1,11,20,30,25
