Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
16,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
16,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
12,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
10,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
9,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
7,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
5,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
3,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
3,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
2,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
2,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
1,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
1,3,0,2.1,4,13,30,25,26,3.24664476060674,1,1.98693303320256,3.97621703387212,13.0451250194752,30.1536616620362,24.6632313787625
1,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
0,3,0,2.1,4,13,30,25,28,3.20059255560059,1,1.93953372320429,3.93267147833552,13.0930374057139,30.1605478796427,24.6922650308286
