Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
16,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
13,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
9,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
8,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
6,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
5,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
3,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
1,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,26,2.9719294755429,1,2.00547439886596,4.01107234476638,12.9598074342439,29.1856413011592,24.016423918463
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
0,3,0,2.1,4,13,30,25,28,2.97144087898759,1,2.01577958383202,4.03311548885969,12.9090883626452,29.2365733029766,23.5936771384166
