Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
12,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
12,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
12,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
11,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
10,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
9,3,0,2.1,4,13,30,25,22,2.96043006544821,1,2.02150564018032,3.99342102233764,12.7381127258903,30.6546065347207,25.1868474897494
