Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-born children,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
10,0,3,0,2.1,10,13,30,25,10,0,3,1,2,8,13,30,25
10,0,3,0,2.1,10,13,30,25,10,0,3,1,2,8,13,30,24.6983808859694
10,0,3,0,2.1,10,13,30,25,10,0,3,1,2.05227022618178,8,13,30,25
10,0,2.97392931398592,0,2.1,10,13,30,25,10,0,3.08716326995522,1,2,8,12.95014204597,30,25
10,0,2.97392931398592,0,2.1,10,13,30.2723701846334,25,10,0,3.60324342661011,1,2,7.96463926389062,12.8887925025757,30,25
10,0,3,0,2.11517583688287,10,13.232969082561,30.2723701846334,25,10,0,3.15573387448966,1,2,8,13,30,25
10,0,2.96530579656776,0,2.14552751064859,10,13.6989072476831,31.361850923167,25,10,0,3.87062082850368,1,2,8,13,30,25
10,0,2.96530579656776,0,2.17587918441432,10,14.1648454128051,30.8171105539002,25,10,0,3.97024404212327,1,2,8,13,30,25
10,0,2.96530579656776,0,2.09921056479431,10,13.4659381651221,32.8020512855698,25,10,0,4.13020189335245,1,2,8,13,30,25
10,0,2.96530579656776,0,2.22140669506292,10,15.2483764068952,30.8813033517791,25,10,0,4.12141312057402,1,2,8,13,30,25
10,0,2.96530579656776,0,2.23658253194578,10,17.0198404750843,30.8661041264564,25,10,0,4.20463407609373,1,2,8.05844049036103,12.6270692428686,28.8999832354963,25
10,0,2.96530579656776,0,2.23658253194578,10,15.4813454894563,30.8661041264564,25,10,0,4.09063234647137,1,2,8.11688098072205,12.6270692428686,24.4999161774814,25
10,0,2.93804536817347,0,2.17587918441432,10,15.0938612640676,34.3913175335727,24.4482906949713,10,0,4.20672374951476,1,2,8.17532147108308,13.0515111745112,28.8999832354963,25.9832863709583
10,0,2.95281115703992,0,2.17817581773294,10,17.1197750196434,33.5252134071162,24.4482906949713,10,0,4.02928583781323,1,2,8.11688098072205,13,23.3998994129776,25.0763132510137
10,0,2.81123010219645,0,2.13264830708434,10,15.3320835622494,36.1691234624534,25,10,0,4.20002465015735,1,2.02424573610686,8.29220245180513,13,27.7999664709925,25.0763132510137
10,0,2.77868811848473,0,2.13035167376573,9.84386938514087,14.5547223748329,37.0504268142325,25,10,0,4.02928583781323,1,2.02424573610686,8.11688098072205,13,23.445454173958,25
