Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius
3,0,3.75712883055556,0,2,9.97260302468814,16.3806278313021,30.3856656935376,19.4996700254866
3,0,3.75712883055556,0,2,9.97260302468814,16.3806278313021,30.3856656935376,19.4996700254866
40,0,3.42933703698885,0,1.93065926170802,9.78392559567508,15.7048987683252,28.1403745218526,21.3758911730108
40,0,3.42933703698885,0,1.93065926170802,9.78392559567508,15.7048987683252,28.1403745218526,21.3758911730108
40,0,3.42933703698885,0,1.93065926170802,9.78392559567508,15.7048987683252,28.1403745218526,21.3758911730108
40,0,3.42933703698885,0,1.93065926170802,9.78392559567508,15.7048987683252,28.1403745218526,21.3758911730108
40,0,3.42933703698885,0,1.93065926170802,9.78392559567508,15.7048987683252,28.1403745218526,21.3758911730108
39,0,3.42093211920509,0,1.92888129405951,9.77838522633341,15.687572382095,28.0926918172847,21.2720534193486
34,0,3.46490371976591,0,1.94110682909928,9.77311002882484,15.8190642724221,28.3473563244629,21.0011633147905
28,0,3.45091944160076,0,1.95361712080161,9.72449074928731,15.7292497029207,28.1711945186014,20.9527433295812
18,0,3.62688121431078,0,1.97820945330396,9.81445912050733,16.2977812787501,29.7231482506055,20.0754877655802
11,0,3.75712883055556,0,2,9.69638765173926,16.3806278313021,30,19.3561432939593
5,0,3.75712883055556,0,2,10,16.3806278313021,30,18.7102730020863
5,0,3.75712883055556,0,2,10,16.3806278313021,30,18.7102730020863
4,0,3.75712883055556,0,2,10,16.3806278313021,30,18.7102730020863
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
40,0,3.35688454190509,0,1.88037969691598,9.77017302763041,15.7120327947216,28.1490178499197,21.7701705321805
37,0,3.39804261991254,0,1.88969824512726,9.79446737392376,15.7809405940761,28.3308478685464,21.5860255615673
31,0,3.4163995388922,0,1.8756748319342,9.80592466339167,15.7912820690375,28.3666139095171,21.4739312620033
15,0,3.55954574508398,0,1.86830037985222,9.8106938683378,15.883972868368,28.7719342860573,20.9410962711035
9,0,3.88175398014082,0,1.93686667599133,9.86097552833663,16.4513683356015,30,19.4996700254866
3,0,3.75712883055556,0,2,9.58292658500991,16.3806278313021,30,18.7102730020863
3,0,3.75712883055556,0,2,9.58292658500991,16.3806278313021,30,18.7102730020863
3,0,3.75712883055556,0,2,9.58292658500991,16.3806278313021,30,18.7102730020863
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
40,0,3.31588158086151,0,1.92147061033694,9.59090078141073,15.6216565625634,28.1200929229044,21.8243782559769
35,0,3.32913741234841,0,1.91025212609936,9.62322213475299,15.670135151062,28.2024106873029,21.744643361585
27,0,3.45450863586363,0,1.95096380817955,9.6880699965275,15.8869602299885,28.8068895149693,20.7504116213274
13,0,3.54762254192269,0,2.00217145431636,9.46689198501261,16.0071707234212,29.0553340661979,20.3048452054225
7,0,3.75712883055556,0,2.00403270087323,9.64250850143706,16.4715799082584,30,19.048586012115
6,0,3.75712883055556,0,2.00470481768544,9.58292658500991,16.3806278313021,30,18.7102730020863
5,0,3.75712883055556,0,2.00564578122253,9.49951190201189,16.3806278313021,30,18.7102730020863
4,0,3.75712883055556,0,2,9.37438987751486,16.3806278313021,30,18.7102730020863
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
40,0,3.48463487148072,0,2.00024202848149,9.70045514779154,15.8251892145058,28.8876339941186,20.3971719816595
35,0,3.52352378453367,0,2.00027660397885,9.74842712490248,15.9070861378328,29.0465434235302,20.192234945601
32,0,3.54417927634767,0,2.00030253560187,9.75181691719334,15.9584458459425,29.1128859785206,20.0812773699466
18,0,3.52986194264305,0,1.99896956850817,9.73527137833956,15.9351713540598,28.9766119050478,20.127544790884
14,0,3.6598580536903,0,1.99665880907389,9.88654487643124,16.2456317519791,29.5614051021633,19.3901184088998
11,0,3.63332965999977,0,2.00769879257617,9.8556025700034,16.093057450583,29.4417883118442,19.1449505979942
11,0,3.63332965999977,0,2.00769879257617,9.8556025700034,16.093057450583,29.4417883118442,19.1449505979942
11,0,3.63332965999977,0,2.00769879257617,9.8556025700034,16.093057450583,29.4417883118442,19.1449505979942
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
40,0,3.48477065533282,0,2.0179916071741,9.68232565400747,15.809497287873,28.8876339941186,19.9350034379844
33,0,3.46826409925872,0,2.00427710698676,9.66307266334126,15.8549889102472,28.8377481313472,20.0144429560178
31,0,3.4496276649815,0,2.00455304937301,9.64133541581489,15.8210767217921,28.7254416533498,20.0985829530457
10,0,3.48477065533283,0,2.00564578122253,9.68232565400747,15.7374049914625,28.7719342860573,19.681896824627
7,0,3.75712883055556,0,2.00403270087323,10,16.3806278313021,30,18.6553511841538
7,0,3.75712883055556,0,2.00403270087323,10,16.3806278313021,30,18.6553511841538
6,0,3.75712883055556,0,2.00470481768544,10,16.3806278313021,30,18.6461975478317
4,0,3.75712883055556,0,2.00705722652816,10,16.3806278313021,30,18.6141598207044
40,0,3.31454679581862,0,2.00130829025119,9.4920691412344,15.428742214495,28.0043932148431,20.658695650538
40,0,3.31454679581862,0,2.00130829025119,9.4920691412344,15.428742214495,28.0043932148431,20.658695650538
40,0,3.31454679581862,0,2.00130829025119,9.4920691412344,15.428742214495,28.0043932148431,20.658695650538
40,0,3.31454679581862,0,2.00130829025119,9.4920691412344,15.428742214495,28.0043932148431,20.658695650538
40,0,3.31454679581862,0,2.00130829025119,9.4920691412344,15.428742214495,28.0043932148431,20.658695650538
39,0,3.33811625328981,0,2.00134183615507,9.51977275331637,15.482902474062,28.1106681323959,20.503616019691
36,0,3.34102606285416,0,2.00066951955375,9.52387525303615,15.5471040895629,28.1237884925876,20.5181135180274
