Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-infant factor,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
19,3.01070816256046,0,2.09721237792202,0.0997345793390086,3.10342090153927,19.5892987228293,29.158943638673,24.9294765015705,2,2,1,2,0.1,11,20,30,25
19,3.01070816256046,0,2.09721237792202,0.0997345793390086,3.10342090153927,19.5892987228293,29.158943638673,24.9294765015705,2,2,1,2,0.1,11,20,30,25
17,2.96509563196225,0,2.05325663790099,0.101794182740417,3.17905783643321,19.9881570745714,29.7156834515785,24.8041950597826,2,2,1,2,0.1,11,20,30,25
19,2.90058309342482,0,2.02751714159244,0.0999189357915308,3.12654578962874,19.7661359102888,29.909042113579,24.6710722185264,2,2,1,2,0.1,11,20,30,25
18,2.91418815965387,0,2.00468194370121,0.0980158700488861,3.10285205825397,19.7143017425614,29.8550702038586,24.5856995948778,2,2,1,2,0.1,11,20,30,25
21,3.05202566595058,0,2.00894098337801,0.0971619514024913,3.06462482907772,19.6436313138514,29.5294036073,25.4649111115744,2,2,1,2,0.1,11,20,30,25
24,2.98214213931262,0,1.98646626206062,0.0970956553199177,3.11307892487038,19.6943189028038,30.4003616459572,25.4829904365782,2,2,1,2,0.1,11,20,30,25
23,3.01854445254609,0,1.98486627641989,0.0981661778008467,3.16171319766863,19.7726385828067,30.2109149855733,25.5343477172994,2,2,1,2,0.1,11,20,30,25
23,3.01854445254609,0,1.98486627641989,0.0981661778008467,3.16171319766863,19.7726385828067,30.2109149855733,25.5343477172994,2,2,1,2,0.1,11,20,30,25
23,3.01854445254609,0,1.98486627641989,0.0981661778008467,3.16171319766863,19.7726385828067,30.2109149855733,25.5343477172994,2,2,1,2,0.1,11,20,30,25
20,3.09822017140609,0,2.06259398687506,0.0996791348210108,3.03620936163831,19.8211522806577,30.0705523486452,25.2859902339112,2,2,1,2,0.1,11,20,30,25
20,3.09822017140609,0,2.06259398687506,0.0996791348210108,3.03620936163831,19.8211522806577,30.0705523486452,25.2859902339112,2,2,1,2,0.1,11,20,30,25
18,3.10545056554447,0,2.03614327861097,0.100014620485503,3.05480702311369,19.8166548722076,29.3466596862412,25.1484457393235,2,2,1,2,0.1,11,20,30,25
20,3.11230110472566,0,1.98899138968143,0.0970754634906317,3.05180401918844,19.1345115343865,30.3511911818008,25.2127908696552,2,2,1,2,0.1,11,20,30,25
20,3.11230110472566,0,1.98899138968143,0.0970754634906317,3.05180401918844,19.1345115343865,30.3511911818008,25.2127908696552,2,2,1,2,0.1,11,20,30,25
22,3.13020798949177,0,1.98256008934314,0.100691683483046,2.96097996317591,19.054995535826,30.491837638297,24.6315418617759,2,2,1,2,0.1,11,20,30,25
25,3.01377969473212,0,1.97208503285303,0.099943985040479,3.00345279479021,19.0427543142817,29.9614185050944,24.0266472094367,2,2,1,2,0.1,11,20,30,25
25,2.96118030026725,0,2.03085982211602,0.103167713106974,3.00881150108501,19.5254442162003,28.9991138405133,23.9603168913516,2,2,1,2,0.1,11,20,30,25
24,2.98755299916434,0,2.02506294781895,0.103132993309921,3.04575641101904,19.4262937697507,28.9710043775821,23.8306024599945,2,2,1,2,0.1,11,20,30,25
24,2.98755299916434,0,2.02506294781895,0.103132993309921,3.04575641101904,19.4262937697507,28.9710043775821,23.8306024599945,2,2,1,2,0.1,11,20,30,25
23,2.95546486624374,0,2.04163113602536,0.104042081592756,3.04849415412599,19.5987397180457,28.8891770204042,23.5550176009213,2,2,1,2,0.1,11,20,30,25
20,2.97825708083481,0,2.0640760957558,0.104412524231804,3.03068848787304,19.7295455234593,29.0121093078324,23.2215666646072,2,2,1,2,0.1,11,20,30,25
20,2.97825708083481,0,2.0640760957558,0.104412524231804,3.03068848787304,19.7295455234593,29.0121093078324,23.2215666646072,2,2,1,2,0.1,11,20,30,25
21,2.9347119155888,0,2.13869840229272,0.104688673078904,3.03598233438321,19.5286690144802,28.2383558041652,23.7577456548368,2,2,1,2,0.1,11,20,30,25
21,2.9347119155888,0,2.13869840229272,0.104688673078904,3.03598233438321,19.5286690144802,28.2383558041652,23.7577456548368,2,2,1,2,0.1,11,20,30,25
21,3.05330143803183,0,2.10563181367112,0.0998507189452213,3.05709090841474,19.6690573363421,27.5695196704623,23.7679627038837,1,2,1,2,0.1,11,20,30,25
23,3.05283388838973,0,2.0948502082067,0.0987494901147844,3.0680832169424,19.919275852885,27.2733571943994,24.0044174573835,1,2,1,2,0.1,11,20,30,25
20,3.00959030228066,0,2.08379373799385,0.0988375094851689,3.01888235814021,19.9362892383617,28.07524033077,24.4455930928031,1,2,1,2,0.1,11,20,30,25
18,3.01065589142295,0,2.08199304221539,0.0987083438724098,3.02098039793357,19.9292102648464,27.8613781453,24.3839923253367,1,2,1,2,0.1,11,20,30,25
17,3.01128270856548,0,2.08093380940453,0.0986323641001986,3.02221453898848,19.9250461627785,27.7355768597294,24.3477565797683,1,2,1,2,0.1,11,20,30,25
