Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius,Fox-population,Fox-max size,Fox-diet factor,Fox-#children,Fox-speed,Fox-heat Timer,Fox-sight length,Fox-smell radius
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
20,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
18,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
16,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
15,3,0,2.1,4,13,30,25,20,3,1,2,4,13,30,25
17,3.05909986851714,0,2.09643584330318,3.96397701067927,12.9236350113843,30.0729685887313,24.1266168916422,24,3.02012970243232,1,2.06350741372759,4.0005036080955,13.0069911267369,30.6817576077644,24.8288572192261
16,3.06279361029946,0,2.09621308350963,3.96172557384673,12.9188621995958,30.077529125527,24.0720304473698,24,3.02012970243232,1,2.06350741372759,4.0005036080955,13.0069911267369,30.6817576077644,24.8288572192261
16,3.06279361029946,0,2.09621308350963,3.96172557384673,12.9188621995958,30.077529125527,24.0720304473698,26,3.01676101765726,1,2.05004079252479,4.02770547613793,13.0994816745621,30.8863188152547,25.178053699518
19,3.03088143255462,0,2.09499611049055,4.03328320214385,12.9664991546037,30.5269735409752,24.4734798820874,26,3.01676101765726,1,2.05004079252479,4.02770547613793,13.0994816745621,30.8863188152547,25.178053699518
18,3.03259706769654,0,2.09471811662892,4.03513226892962,12.9646379965262,30.5562498488071,24.4442287644256,26,3.01676101765726,1,2.05004079252479,4.02770547613793,13.0994816745621,30.8863188152547,25.178053699518
17,2.97543181998511,0,2.09511913121084,4.02642974295529,13.0415512987564,30.8383828112826,24.3751106846197,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
17,2.97543181998511,0,2.09511913121084,4.02642974295529,13.0415512987564,30.8383828112826,24.3751106846197,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
17,2.97543181998511,0,2.09511913121084,4.02642974295529,13.0415512987564,30.8383828112826,24.3751106846197,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
15,2.97215606264979,0,2.09446834870562,4.02995370868267,13.0470914719239,30.9501671861203,24.2917921092356,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
14,2.97016720998192,0,2.09407323075602,4.03209325930286,13.0504551484899,31.0180362708432,24.2412058313239,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
12,2.96519507831224,0,2.09308543588202,4.03744213585334,13.0588643399048,31.1877089826504,24.1147401365445,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
11,2.88941429783588,0,2.13820244339926,4.01182247206698,13.3959561573535,31.5012646207479,24.4147547115517,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
10,2.85776431749555,0,2.09776158944302,4.10616964486924,13.2004576885326,31.3012041783373,25.4224394480617,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
9,2.84196035277283,0,2.09751287715891,4.11796627207693,13.2227307650362,31.4457824203748,25.4693771645131,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
8,2.82220539686944,0,2.09720198680377,4.13271205608655,13.2505721106657,31.6265052229216,25.5280493100772,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
8,2.82220539686944,0,2.09720198680377,4.13271205608655,13.2505721106657,31.6265052229216,25.5280493100772,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
8,2.82220539686944,0,2.09720198680377,4.13271205608655,13.2505721106657,31.6265052229216,25.5280493100772,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
7,2.85370382450713,0,2.0642771309186,4.03210490326715,13.1121912015828,31.0276947708318,24.7194875421649,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
6,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
4,3,0,2.1,4,13,30,25,28,3.03057967863819,1,2.08049598827457,4.01245666388738,13.1164759562923,30.8643710530202,25.165291823394
