FoodClose-pHeat,FoodClose-pHunger,FoodClose-pThirst,FoodClose-pFear,FoodFar-pHeat,FoodFar-pHunger,FoodFar-pThirst,FoodFar-pFear,FoodPresenceHigh-pHeat,FoodPresenceHigh-pHunger,FoodPresenceHigh-pThirst,FoodPresenceHigh-pFear,FoodPresenceLow-pHeat,FoodPresenceLow-pHunger,FoodPresenceLow-pThirst,FoodPresenceLow-pFear,WaterClose-pHeat,WaterClose-pHunger,WaterClose-pThirst,WaterClose-pFear,WaterFar-pHeat,WaterFar-pHunger,WaterFar-pThirst,WaterFar-pFear,WaterPresenceHigh-pHeat,WaterPresenceHigh-pHunger,WaterPresenceHigh-pThirst,WaterPresenceHigh-pFear,WaterPresenceLow-pHeat,WaterPresenceLow-pHunger,WaterPresenceLow-pThirst,WaterPresenceLow-pFear,MateClose-pHeat,MateClose-pHunger,MateClose-pThirst,MateClose-pFear,MateFar-pHeat,MateFar-pHunger,MateFar-pThirst,MateFar-pFear,MatePresenceHigh-pHeat,MatePresenceHigh-pHunger,MatePresenceHigh-pThirst,MatePresenceHigh-pFear,MatePresenceLow-pHeat,MatePresenceLow-pHunger,MatePresenceLow-pThirst,MatePresenceLow-pFear,FoeClose-pHeat,FoeClose-pHunger,FoeClose-pThirst,FoeClose-pFear,FoeFar-pHeat,FoeFar-pHunger,FoeFar-pThirst,FoeFar-pFear,Fertile-pHeat,Fertile-pHunger,Fertile-pThirst,Fertile-pFear,NotFertile-pHeat,NotFertile-pHunger,NotFertile-pThirst,NotFertile-pFear,Hungry-pHeat,Hungry-pHunger,Hungry-pThirst,Hungry-pFear,NotHungry-pHeat,NotHungry-pHunger,NotHungry-pThirst,NotHungry-pFear,FoePresenceHigh-pHeat,FoePresenceHigh-pHunger,FoePresenceHigh-pThirst,FoePresenceHigh-pFear,FoePresenceLow-pHeat,FoePresenceLow-pHunger,FoePresenceLow-pThirst,FoePresenceLow-pFear,Thirsty-pHeat,Thirsty-pHunger,Thirsty-pThirst,Thirsty-pFear,NotThirsty-pHeat,NotThirsty-pHunger,NotThirsty-pThirst,NotThirsty-pFear,Fear-pHeat,Fear-pHunger,Fear-pThirst,Fear-pFear,pHeat-pHeat,pHeat-pHunger,pHeat-pThirst,pHeat-pFear,pHunger-pHeat,pHunger-pHunger,pHunger-pThirst,pHunger-pFear,pThirst-pHeat,pThirst-pHunger,pThirst-pThirst,pThirst-pFear,pFear-pHeat,pFear-pHunger,pFear-pThirst,pFear-pFear,pHeat-Idle,pHeat-GoingToFood,pHeat-GoingToWater,pHeat-SearchingForMate,pHeat-Escaping,pHunger-Idle,pHunger-GoingToFood,pHunger-GoingToWater,pHunger-SearchingForMate,pHunger-Escaping,pThirst-Idle,pThirst-GoingToFood,pThirst-GoingToWater,pThirst-SearchingForMate,pThirst-Escaping,pFear-Idle,pFear-GoingToFood,pFear-GoingToWater,pFear-SearchingForMate,pFear-Escaping
-0.000878570422473629,-0.00053837638373411,0.00104579104508543,0.000878487358977314,-0.000919271597368305,-0.00508367384205743,-0.00293923230280133,0.00252411632334074,-0.00159445367711338,-0.00500460613286337,-0.00112162807892152,0.000391029690108741,0.00259674954581854,-7.51954492066032E-05,-0.0040741593758921,0.00605875985047722,-0.00431734891692984,0.00374057318141711,0.00300935949571867,-2.46632087624921E-05,-0.00397726905950218,-0.0176239938720241,-0.00699832606455233,-0.001813630824589,-0.00161400105180871,0.00655541420637417,0.00188308240584241,0.0025206424330923,-0.00226961425727681,0.000199902607221111,0.00112318145163505,-0.00504616876833428,0.00133110876140702,0.000715946231836428,-0.00623958439973164,0.000206713384346436,0.00263108951278547,0.00487553906271958,-0.00151855425747044,-0.000753414964188549,-0.0022098226052289,-0.00417624234416347,0.00189908009809399,0.00501196158119103,0.000768766579343363,0.00178916915985251,-0.00342017939939172,-0.00783832117232416,-0.000343388350607542,0.00543695358114175,-0.000108385366670967,0.00361080298717637,0.00160370203275406,0.00408411007099045,-0.008733428406405,0.00424542344955049,-0.00604005031918178,0.00535942186967443,-0.00250751158921398,0.00252531419625753,-0.00196675624789985,-0.000459874735893624,-0.00270626941938245,-0.00179435628433449,-0.00612778758449843,-0.00357545931058724,-0.00094007907129828,-0.00561919668601788,0.00116438895052503,-0.00178087276023853,0.00342767033769175,-0.00169288797964942,0.000259127438887548,0.00626277445990722,-0.0103148406035336,-0.00230102671533871,-0.00202307397011811,0.00548971235425664,-8.23974039323611E-05,-0.000903170211661221,-0.00502440639423412,-0.00027859642183343,-0.00213596921630016,-0.000206567838418562,0.000308287973892077,-0.00248762153554131,-0.00164987080108834,0.00224699869041657,0.00444937463824142,0.00201499215071788,-0.00375323629647178,-0.00272833235688896,-0.00761694934806645,0.000956131546272026,-0.0037866587162887,0.00825005213066473,0.00353002707521898,0.00369343638242848,-0.00886025083431054,0.00184422588993061,-0.00477075176884921,0.00969901728662616,0.00349728987715081,0.011437484409631,0.00200928324345,-0.000915497387021546,-0.00914832445171118,0.00784092757284684,-0.000601049325475957,-0.00643240169106629,-0.00623150258033141,-0.0115297626734384,-0.00205818072639321,-0.00160434137755276,4.97205904916496E-05,-0.00418815982606642,0.00667609448040654,0.00750029841903611,0.000397355741773431,0.00135983395104289,0.000574411490501096,0.00431292223828515,-6.85713242593083E-05,0.00164939679980716,0.00447236353623325,-0.00134399730541929,-0.00407593863158298,-0.00319700410738448
-0.000878570422473629,-0.00053837638373411,0.00104579104508543,0.000878487358977314,-0.000919271597368305,-0.00508367384205743,-0.00293923230280133,0.00252411632334074,-0.00159445367711338,-0.00500460613286337,-0.00112162807892152,0.000391029690108741,0.00259674954581854,-7.51954492066032E-05,-0.0040741593758921,0.00605875985047722,-0.00431734891692984,0.00374057318141711,0.00300935949571867,-2.46632087624921E-05,-0.00397726905950218,-0.0176239938720241,-0.00699832606455233,-0.001813630824589,-0.00161400105180871,0.00655541420637417,0.00188308240584241,0.0025206424330923,-0.00226961425727681,0.000199902607221111,0.00112318145163505,-0.00504616876833428,0.00133110876140702,0.000715946231836428,-0.00623958439973164,0.000206713384346436,0.00263108951278547,0.00487553906271958,-0.00151855425747044,-0.000753414964188549,-0.0022098226052289,-0.00417624234416347,0.00189908009809399,0.00501196158119103,0.000768766579343363,0.00178916915985251,-0.00342017939939172,-0.00783832117232416,-0.000343388350607542,0.00543695358114175,-0.000108385366670967,0.00361080298717637,0.00160370203275406,0.00408411007099045,-0.008733428406405,0.00424542344955049,-0.00604005031918178,0.00535942186967443,-0.00250751158921398,0.00252531419625753,-0.00196675624789985,-0.000459874735893624,-0.00270626941938245,-0.00179435628433449,-0.00612778758449843,-0.00357545931058724,-0.00094007907129828,-0.00561919668601788,0.00116438895052503,-0.00178087276023853,0.00342767033769175,-0.00169288797964942,0.000259127438887548,0.00626277445990722,-0.0103148406035336,-0.00230102671533871,-0.00202307397011811,0.00548971235425664,-8.23974039323611E-05,-0.000903170211661221,-0.00502440639423412,-0.00027859642183343,-0.00213596921630016,-0.000206567838418562,0.000308287973892077,-0.00248762153554131,-0.00164987080108834,0.00224699869041657,0.00444937463824142,0.00201499215071788,-0.00375323629647178,-0.00272833235688896,-0.00761694934806645,0.000956131546272026,-0.0037866587162887,0.00825005213066473,0.00353002707521898,0.00369343638242848,-0.00886025083431054,0.00184422588993061,-0.00477075176884921,0.00969901728662616,0.00349728987715081,0.011437484409631,0.00200928324345,-0.000915497387021546,-0.00914832445171118,0.00784092757284684,-0.000601049325475957,-0.00643240169106629,-0.00623150258033141,-0.0115297626734384,-0.00205818072639321,-0.00160434137755276,4.97205904916496E-05,-0.00418815982606642,0.00667609448040654,0.00750029841903611,0.000397355741773431,0.00135983395104289,0.000574411490501096,0.00431292223828515,-6.85713242593083E-05,0.00164939679980716,0.00447236353623325,-0.00134399730541929,-0.00407593863158298,-0.00319700410738448
0.00183339464590961,-0.00243346435679038,0.00196063517656755,0.000332388436740885,0.00094112638318361,-0.00319673147968357,-8.77327573729852E-05,-8.9941149181102E-06,-0.00194992631463303,-0.00534312266913497,-0.000680340654259596,0.000776487350935015,0.00030435697901923,-0.00395481019492403,-0.00355977144340262,0.00317598765672107,-0.00605055362350087,0.00409392964915528,0.00310144249822957,-0.00424692736424171,-0.00370398810963223,-0.0170440347930895,-0.00676400498391151,0.000139893412052549,-0.0016404490062717,0.00904753669449425,0.00106163766996737,0.00291044974889929,-0.00268862804194438,0.00182646880257902,-0.000262938209877019,-0.00365335815756272,0.000733425386372413,0.00315816365329463,-0.00352247563382178,-0.000128249295444289,0.0051174223624881,0.00598221231147038,-0.00403057261941296,-0.000276143802458488,-0.00206196820596379,-0.00189447826657132,0.00233402473905941,0.00508225047649701,-0.000359895803640164,0.00268424644588636,-0.00685104176392416,-0.0115660244310445,0.00140169159273203,0.00470247883705593,-0.0016748651130364,0.00287867002734086,-7.14143738483157E-05,0.00403744070020002,-0.00628917990134361,0.00123037061546974,-0.0074341652552318,0.00476191823510323,-0.000968339027575648,0.000717119100454073,-0.00131719267906271,-5.70060356840365E-05,-0.00320271901415021,-0.000835218646623816,-0.00508018445925796,-0.00585051190846158,-0.00289811450602563,-0.00579498314486364,0.00250884190948599,-0.000490345677370093,0.00394091823540945,0.00267311641796993,-0.000699027143196461,0.00631876277127629,-0.0110084885700426,-0.0018095098430609,-0.00467217717920778,0.00580080336312089,0.00344096568628095,-0.00432469545215806,-0.00468965683569924,0.000862956218658953,-0.00143241831442098,0.00143242253276441,-0.00238101902556105,-0.00314160823721788,-0.00358194378371441,0.00257833762734887,0.000623814142873533,0.00112950669188495,-0.00445878992256543,-0.00258567234320337,-0.00775533101389515,0.00407583769189767,0.00104104887660423,0.00681856724148495,0.00424941721816712,0.00611041985627146,-0.0104258003583627,-0.00333291330694329,-0.00324116845985271,0.0107086472632924,0.00651336895358714,0.0107155666818668,0.00370273707223471,-0.0014068050604181,-0.00818700871181563,0.00831570520781657,0.00034004691730146,-0.00742084652887094,-0.00586215808767542,-0.0132349686183527,0.00132095254882229,0.000415179953994175,-0.000475577005023159,-0.00806250183889814,0.00431658874932518,0.00712956433543833,0.00154580037893724,0.00100260024854815,0.000672608345841066,0.00628825374897844,-0.000536444346560702,0.00432051168818927,0.00690962071578357,0.000644237637436347,-0.00721861139166433,-0.00477486483509413
0.00132420621648687,-0.000425899552469817,0.00439895292453179,0.00112612408172625,-0.000849280554085125,-0.0037971290890084,0.000156809034409738,-0.00254694060315761,-0.00305366707852566,-0.00643921118874967,-0.00191312027778637,-0.0011303668629174,0.000511775094683267,-0.00486325045838412,-0.00283838968270353,0.00270617069096532,-0.00708980594956622,0.0020981500723646,0.00373387763135121,-0.00607457255491433,-0.00424018299870202,-0.0165904738529361,-0.00763336582269511,0.000115386812040055,0.000892426190382068,0.00612960775262673,-0.00135140641309882,0.00487721604447081,-0.00283774643021801,0.00169899954704912,0.00251313223575493,-0.00368156703735985,0.000875195026835293,0.00130336753288591,-0.00392071569385821,-2.49016707158003E-05,0.0057007746129075,0.00645030375134379,-0.00624596117009716,0.00151075360120114,-0.000833025673461774,-0.00461604721653572,0.00335216685729878,0.00402036881066245,-0.000234750101842665,0.0045328600435866,-0.00658748979581418,-0.0119794348107795,0.000308335926377101,0.00480700746747961,-0.000615295846932631,0.00384039955557733,-0.00296619782858126,0.00358639302184592,-0.0067766339662346,0.00339855103716487,-0.00730866276203277,0.00267066288668528,-0.00137920533446228,0.0010856278223204,-0.000832819450103128,0.000118302667358279,-0.00132209739874606,8.60430518445736E-05,-0.00411363374708525,-0.00629606936945878,-0.00361846511555914,-0.005630302115622,0.000670368461280541,-0.00120058478618128,0.00184410575547717,0.00420182578296095,-0.0029462113381834,0.00706183370756942,-0.0133060630104848,-0.00123703900797275,-0.00220070522636388,0.00608820085051341,0.00196304013968917,-0.00525333707901099,-0.00502483793543006,-0.000662294182964439,-0.00349563601093855,0.00364556868294754,-0.00252441428343761,-0.00616597699724176,-0.00555407888619795,0.00212751168240872,0.00324129182170115,0.00397105584962208,-0.00400656148932819,-0.00180859795119713,-0.006686619946452,0.00395873358822759,0.000730669825497816,0.0071131877882122,0.00477056631124259,0.00810483348287356,-0.00960793292612327,-0.00522900331302905,-0.00313899742149942,0.010333134900453,0.00831793866342379,0.0127992432932035,0.00457580493780889,2.15880475257734E-05,-0.00772951813849733,0.00771390394772029,-0.000849479451540224,-0.0071524981840683,-0.00891687276872931,-0.0150097668383526,0.00232052597280256,-0.000964577932870646,0.00127175608033111,-0.00823504139617095,0.00522684190410328,0.00632265649895157,0.000997554109475727,0.00366524647596296,0.000870912742545622,0.0055443457826773,-0.000807077808290892,0.00476382874069073,0.00764468638056627,0.00203980048086785,-0.0100792962060709,-0.00529204170060454
-0.0023826651743291,-0.00274037056540432,0.0039672376684071,-0.000671473077673082,-0.00157801491299104,-0.00133976865604958,0.0013943751961346,-0.00706316803962657,-0.00335047989808545,-0.00317243467732946,-0.00155298465124591,-0.00235618327560829,-0.00177609979999346,-0.00206773676402158,-0.00552352911411777,-0.00150346136808177,-0.00593599532403659,0.00119954917066606,0.00349756040238593,-0.00702117094493388,-0.00951918061248368,-0.0143341343390621,-0.0102152792068718,-0.00143250166246525,0.00304921900702311,0.00546822809886122,-0.00320423602499955,0.00662116240414707,-0.00295378048955553,0.00337942478456094,-5.35612313878164E-05,-0.00369411318959153,-0.000660368171828037,0.000759914308208932,-0.000940984852739759,-0.00120129396901699,0.00398128873905745,0.00447658007845262,-0.00535825374182095,0.00552317395597844,0.0037324592600607,-0.00667275662965391,0.00627633195438493,0.00229439879960672,0.00181724138521806,0.0033977368870981,-0.00560147420643311,-0.010676961604959,0.00115766325174342,0.00650985002286191,-0.00252531109823023,0.00389623393365352,-0.00160111310983611,0.00305601217564113,-0.00600853271424064,0.00269220990547375,-0.0054880543214955,0.00354788747902051,-0.00557254393654804,0.00221301624740701,1.26155170981225E-05,0.00032876834754309,0.00144616800548451,0.00252935457661287,-0.0012670215940898,-0.00711813072091364,-0.00354766695563211,-0.00438786596005425,0.00442880364427373,-0.00617408699695263,0.00377450915212005,0.00255038756047376,-0.00640516005047596,0.0109373494093705,-0.0163091857605501,-0.000994572130977926,-0.000240095923076669,0.00786069236389187,-0.00139789119583146,-0.00590407343563055,-0.00189326065766863,0.00191717002440388,-0.00379576010685562,0.00349933245054553,-0.00335452337646809,-0.00580164701689318,-0.00394485193160726,0.00183917520808639,0.00121289146689402,0.00192236079734205,-0.00126879520307705,-0.00141845059181492,-0.00661754265166601,0.00168798927003131,-0.00374870082037894,0.00895924646807317,0.00484403832782455,0.00559882922962391,-0.00940154256926645,-0.00773129456053497,-0.00601755912023276,0.00804565101288039,0.00526460512113765,0.0128873058042516,0.00829089642629742,0.000479856896851558,-0.0100689763862409,0.0078319078511638,-0.00100517243417911,-0.00686581243511457,-0.0100306571344125,-0.0189043022409429,0.00309392682300011,-0.00522402605647305,-0.00144927865047992,-0.00746011006286132,0.00597638030625056,0.00720609481419824,0.000328322397525399,0.00268277357095154,0.00238227676624918,0.00387241709554077,-4.5201871392705E-05,0.00435829469878354,0.00805767116908738,-0.000362595811620598,-0.0112024401582306,-0.00624129746865542
-0.0023826651743291,-0.00274037056540432,0.0039672376684071,-0.000671473077673082,-0.00157801491299104,-0.00133976865604958,0.0013943751961346,-0.00706316803962657,-0.00335047989808545,-0.00317243467732946,-0.00155298465124591,-0.00235618327560829,-0.00177609979999346,-0.00206773676402158,-0.00552352911411777,-0.00150346136808177,-0.00593599532403659,0.00119954917066606,0.00349756040238593,-0.00702117094493388,-0.00951918061248368,-0.0143341343390621,-0.0102152792068718,-0.00143250166246525,0.00304921900702311,0.00546822809886122,-0.00320423602499955,0.00662116240414707,-0.00295378048955553,0.00337942478456094,-5.35612313878164E-05,-0.00369411318959153,-0.000660368171828037,0.000759914308208932,-0.000940984852739759,-0.00120129396901699,0.00398128873905745,0.00447658007845262,-0.00535825374182095,0.00552317395597844,0.0037324592600607,-0.00667275662965391,0.00627633195438493,0.00229439879960672,0.00181724138521806,0.0033977368870981,-0.00560147420643311,-0.010676961604959,0.00115766325174342,0.00650985002286191,-0.00252531109823023,0.00389623393365352,-0.00160111310983611,0.00305601217564113,-0.00600853271424064,0.00269220990547375,-0.0054880543214955,0.00354788747902051,-0.00557254393654804,0.00221301624740701,1.26155170981225E-05,0.00032876834754309,0.00144616800548451,0.00252935457661287,-0.0012670215940898,-0.00711813072091364,-0.00354766695563211,-0.00438786596005425,0.00442880364427373,-0.00617408699695263,0.00377450915212005,0.00255038756047376,-0.00640516005047596,0.0109373494093705,-0.0163091857605501,-0.000994572130977926,-0.000240095923076669,0.00786069236389187,-0.00139789119583146,-0.00590407343563055,-0.00189326065766863,0.00191717002440388,-0.00379576010685562,0.00349933245054553,-0.00335452337646809,-0.00580164701689318,-0.00394485193160726,0.00183917520808639,0.00121289146689402,0.00192236079734205,-0.00126879520307705,-0.00141845059181492,-0.00661754265166601,0.00168798927003131,-0.00374870082037894,0.00895924646807317,0.00484403832782455,0.00559882922962391,-0.00940154256926645,-0.00773129456053497,-0.00601755912023276,0.00804565101288039,0.00526460512113765,0.0128873058042516,0.00829089642629742,0.000479856896851558,-0.0100689763862409,0.0078319078511638,-0.00100517243417911,-0.00686581243511457,-0.0100306571344125,-0.0189043022409429,0.00309392682300011,-0.00522402605647305,-0.00144927865047992,-0.00746011006286132,0.00597638030625056,0.00720609481419824,0.000328322397525399,0.00268277357095154,0.00238227676624918,0.00387241709554077,-4.5201871392705E-05,0.00435829469878354,0.00805767116908738,-0.000362595811620598,-0.0112024401582306,-0.00624129746865542
0.000393649248549106,-0.00334274107037361,0.00519876796083224,-0.00105234970610354,-0.0012111745081894,-0.00289882310780885,-0.00366477928112807,-0.00718095363350913,-0.00357076375121914,-0.00500270452117673,-0.00541913993605291,-0.00491303637872814,-0.00256238552435858,0.0023241039163768,-0.00463284586832728,-0.000357530520302106,-0.00559689006522639,0.000247068513988205,0.00505948202697415,-0.00511372264449557,-0.0079372418787767,-0.0168654901003446,-0.0119538769758618,-6.26832176210798E-05,0.0022904101638261,0.000188489878921392,-0.00140334843500552,0.00702563775726776,-0.00372226341983085,-0.00112121460667341,0.00520687017771533,-0.00375058956963098,0.00339689231534627,-0.00201223614496627,-0.00358883311997417,0.000333928498190067,0.00883646813207587,0.00537833547085406,-0.00854799428684645,0.00298609445719211,0.00766624308082566,-0.0107885621609194,0.00929304206589439,-0.00251571556123746,0.0018303117105838,0.00299528829143771,-0.00648665002990986,-0.00963374542865206,-0.000951276664336241,0.00834475406935377,-0.00165185936013951,0.0011062803956689,-0.00582311952494595,-0.000394365016514161,-0.00646785726444311,0.00204174804454589,-0.00660625539885963,0.00743536422193159,-0.0055166729134079,0.000774248656367473,0.00067843837067493,0.00452697426595199,0.0030630489167565,0.00407218998588906,0.00065999051849924,-0.00819028949685671,-0.00178818956363963,-0.00707188850982709,0.00373902399287271,-0.00279286132303908,0.00167556656501333,0.00424216576826738,-0.00642232850351318,0.0129429527871733,-0.0149538787687995,-0.00367041884829209,-0.00224548868797813,0.01012705597668,-0.00406690797168314,-0.00287879117108987,-0.00419442530856006,0.00170865786321176,-0.00289265079578731,0.00315037381516321,-0.00164326829001217,-0.00676897543534488,-0.000101383088163299,0.00161734428838217,0.00228170807599858,0.000891157965914724,-0.00392938132034161,-0.000772809133333978,-0.00432238292008588,0.00154732227417738,-0.00421408304391761,0.00531318185835192,0.00571360631362845,0.00304693903652708,-0.00969744521017149,-0.00519679009690731,-0.00173826127535745,0.00710697761035201,0.00619244796977958,0.0170589759630507,0.00449527446086217,0.000627714002027893,-0.0120366084921223,0.00514697116614158,-0.0006578775520625,-0.00497135145962929,-0.0109301545718238,-0.0189072244190179,0.00498053306317994,-0.00481179478579629,0.00279476092144927,-0.00755195862297161,0.00524571201826104,0.00643441423202807,-0.000806280854533559,0.00525505291036586,-0.00156716727825863,-0.00123162080854354,-0.00283185745539089,0.000673952983479724,0.00765825912773731,0.000274462654869043,-0.00665284261599457,-0.0057957377342123
-0.00150057461906976,-0.00605667962509053,0.00626276801631915,-0.000700546193469777,0.0017726059804336,-0.00548763930432233,-0.00469935957768178,-0.00961290139169516,-0.00431352038551234,-0.00191467001140283,-0.00625798273605615,-0.00331757358533321,-0.000137830386002469,0.00280745500674198,-0.00527798798594944,0.00307290754682778,-0.00370127946414216,-0.00290485183688417,0.00893764643983909,-0.00762265866149444,-0.000140723837087683,-0.0144065116728583,-0.0169102979074849,0.00162460030028707,0.00156559819790692,-9.29153654122203E-05,-0.00330090569227252,0.00659304170193241,-0.00164022687898959,-0.0060732417224937,0.00165357266422786,-0.00776438742668469,0.00243744412809285,0.00233623621990625,-0.000411946510363551,0.000736323837533746,0.00535565384964774,0.000331132760839548,-0.0120611965583095,0.00434900882028566,0.0041660821291667,-0.0113621185819442,0.0107881834806612,-0.00182585301635335,-0.00194996170686918,0.00227870539247308,-0.00282764861284905,-0.00631253742130747,-0.00600876327521679,0.00672696417562574,-0.004029493635948,0.00211452924124021,-0.00487431386816154,0.000825408890503388,-0.00283007916298336,-0.00376072961287814,-0.00581304838427226,0.00463816771603207,-0.00782169994693225,0.00186552134584582,-0.00218673361204982,-0.000181290168503073,0.00313843659840555,0.00731527689253691,-0.0035682426756307,-0.0151602619760381,-0.00575501771342605,-0.00802962216146428,-0.00233615403845003,-0.000458756267927628,-0.00228274630281995,0.00152314333057385,-0.00751032194524139,0.0156997487306645,-0.0173442963462167,-0.00544527192181015,-0.0029724729312973,0.00713777733109064,-0.0019809935483993,-0.000713107194566168,-0.00282082230811873,0.00301163172903495,0.00149069386603809,0.00274392005649578,-0.00204374808654571,-0.0060165121325679,-0.00289007355852315,0.00161203523758945,0.00516631538288962,0.00334878310251459,0.000993816666250446,-0.0103936249774955,-0.00295827840333931,-0.00281560679304416,0.000980186876779923,-0.00120818325788578,0.00216611148631692,0.00347290658812433,-0.00936872145183377,-0.00345636639749773,0.00247816755034358,-0.000353582006940321,0.00713472772825367,0.0222277707704886,0.00345415492289014,2.91858903371826E-06,-0.0125973710357406,0.00164815962339614,0.00150303857005343,-0.00849591835228433,-0.00634381223713639,-0.0185063812709185,0.00661916126443138,-0.00710859275236608,0.00468634365396456,-0.00519836534108477,0.0038835715210144,0.00595007209746532,-0.00175208613202849,0.00244826945693721,-0.00115907730640387,-0.00181149739545995,-0.00208482643324279,-0.000129381585409058,0.00965853817693304,0.00255532311911994,-0.00662968937719795,-0.00469471515219723
-0.00481902568359814,-0.016833553559535,0.01462880053773,0.00309799712761212,-0.00238822889159817,-0.0192389584468859,-0.00302722029063255,-0.0193323801501339,-0.00413650595309982,-0.000124042001610644,-0.0203530665814658,-0.0159703062595661,-0.0250332206837056,0.0267175120379392,0.00636810926551377,-0.0152926449781715,-0.00900108792772567,0.0154645659148062,-0.000699094129120508,-0.0201658081869436,0.00741026494531439,-0.0122123018010577,-0.0231811284614639,-0.00331402538964247,-0.013151511709742,0.00395638392956759,0.00447641315612775,0.0152039668733273,-0.00736869410489159,-0.0109636468724178,-0.00183545518286314,-0.00635830454358752,0.0221400558632519,0.00615037814534753,-0.0015869082191898,0.0183438724318258,-0.00453685244290943,-0.0144135654738236,-0.00293699731721403,-0.0110680446499344,-0.0128506511463088,-0.00495399807344843,0.0128146373400533,2.65194103239719E-08,-0.013293440669446,-0.00321646716129802,-0.00112771678302796,9.24651930539235E-05,0.0043027598756844,-0.00248349170781834,-0.0042240107311979,0.00302435435961203,-0.00506015153371736,0.00613283897570001,-0.0161370503185955,-0.00260672388254047,-0.00365242509807107,0.00794282592737247,-0.0137504911626459,-0.0163446128211658,0.00628462839698635,-0.00823118716395981,-0.00196368604524233,0.016827140919318,0.0117114131812525,-0.00399476203787828,-0.00811036212281806,-0.00118359882905316,-0.00169557974287103,-0.00197576316631202,-0.000755792535262086,0.0154124775460979,-0.0115984367679797,0.0203689505208139,-0.0173151570406347,0.00236426301876282,-0.015026939141111,0.00681884501912577,-2.05847201964702E-05,6.49554515559925E-05,0.0150841007125956,-0.00561605203692618,0.000901206997642854,0.00511479760292675,0.00326036385878006,0.00514019045752482,-0.0112981530098702,0.00600721688755193,0.012287428463943,-0.00898018433664934,0.0119962975298969,-0.00247967837028191,-0.0106630743111777,0.00340761550395173,-0.00735267304692076,-0.014619463982349,0.0070096879717939,0.00598749642073526,-0.00171138666184218,0.000701321368432289,-0.00510610503847995,0.0100558820460252,-0.00821195506407505,0.0162785230419964,-0.0117276991725563,-0.00963648827729583,-0.0153772088724082,0.00457089794546873,-0.00655200398366526,-0.0285013133373583,0.00242021525857049,-0.0204712701171968,-0.00203658935243105,-0.00381544661420186,0.0185712864662387,0.00190068043391252,0.000867605838397334,0.00292151635183092,0.00356677706053796,-0.00342877727627231,-0.00269660902800812,-0.00411757901036999,-0.0234710272929962,-0.0227153954062217,-0.00397206069620888,0.0317238858350198,-0.00392444814272432,-0.00500605227193146
-0.00481902568359814,-0.016833553559535,0.01462880053773,0.00309799712761212,-0.00238822889159817,-0.0192389584468859,-0.00302722029063255,-0.0193323801501339,-0.00413650595309982,-0.000124042001610644,-0.0203530665814658,-0.0159703062595661,-0.0250332206837056,0.0267175120379392,0.00636810926551377,-0.0152926449781715,-0.00900108792772567,0.0154645659148062,-0.000699094129120508,-0.0201658081869436,0.00741026494531439,-0.0122123018010577,-0.0231811284614639,-0.00331402538964247,-0.013151511709742,0.00395638392956759,0.00447641315612775,0.0152039668733273,-0.00736869410489159,-0.0109636468724178,-0.00183545518286314,-0.00635830454358752,0.0221400558632519,0.00615037814534753,-0.0015869082191898,0.0183438724318258,-0.00453685244290943,-0.0144135654738236,-0.00293699731721403,-0.0110680446499344,-0.0128506511463088,-0.00495399807344843,0.0128146373400533,2.65194103239719E-08,-0.013293440669446,-0.00321646716129802,-0.00112771678302796,9.24651930539235E-05,0.0043027598756844,-0.00248349170781834,-0.0042240107311979,0.00302435435961203,-0.00506015153371736,0.00613283897570001,-0.0161370503185955,-0.00260672388254047,-0.00365242509807107,0.00794282592737247,-0.0137504911626459,-0.0163446128211658,0.00628462839698635,-0.00823118716395981,-0.00196368604524233,0.016827140919318,0.0117114131812525,-0.00399476203787828,-0.00811036212281806,-0.00118359882905316,-0.00169557974287103,-0.00197576316631202,-0.000755792535262086,0.0154124775460979,-0.0115984367679797,0.0203689505208139,-0.0173151570406347,0.00236426301876282,-0.015026939141111,0.00681884501912577,-2.05847201964702E-05,6.49554515559925E-05,0.0150841007125956,-0.00561605203692618,0.000901206997642854,0.00511479760292675,0.00326036385878006,0.00514019045752482,-0.0112981530098702,0.00600721688755193,0.012287428463943,-0.00898018433664934,0.0119962975298969,-0.00247967837028191,-0.0106630743111777,0.00340761550395173,-0.00735267304692076,-0.014619463982349,0.0070096879717939,0.00598749642073526,-0.00171138666184218,0.000701321368432289,-0.00510610503847995,0.0100558820460252,-0.00821195506407505,0.0162785230419964,-0.0117276991725563,-0.00963648827729583,-0.0153772088724082,0.00457089794546873,-0.00655200398366526,-0.0285013133373583,0.00242021525857049,-0.0204712701171968,-0.00203658935243105,-0.00381544661420186,0.0185712864662387,0.00190068043391252,0.000867605838397334,0.00292151635183092,0.00356677706053796,-0.00342877727627231,-0.00269660902800812,-0.00411757901036999,-0.0234710272929962,-0.0227153954062217,-0.00397206069620888,0.0317238858350198,-0.00392444814272432,-0.00500605227193146
