Rabbit-population,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-infant factor,Rabbit-growth factor,Rabbit-speed,Rabbit-heat Timer
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
10,1,0,1,0.1,0.02,3,600
11,1.00813802373549,0,1,0.0993998481896038,0.0198771745576474,3.02818639014808,610.814377805396
12,0.994931399495998,0,1,0.100471689323131,0.0196685368720297,3.01259465923494,620.388770568411
12,0.994931399495998,0,1,0.100471689323131,0.0196685368720297,3.01259465923494,620.388770568411
12,0.994931399495998,0,1,0.100471689323131,0.0196685368720297,3.01259465923494,620.388770568411
12,0.994931399495998,0,1,0.100471689323131,0.0196685368720297,3.01259465923494,620.388770568411
12,0.994931399495998,0,1,0.100471689323131,0.0196685368720297,3.01259465923494,620.388770568411
13,0.988434822668112,0,1,0.0999215834304706,0.01972850314626,2.93946368738215,608.774097664965
13,0.988434822668112,0,1,0.0999215834304706,0.01972850314626,2.93946368738215,608.774097664965
14,0.989832334330464,0,1,0.101771632649265,0.0198058550372303,2.95297876327636,600.52576445158
14,0.989832334330464,0,1,0.101771632649265,0.0198058550372303,2.95297876327636,600.52576445158
14,0.989832334330464,0,1,0.101771632649265,0.0198058550372303,2.95297876327636,600.52576445158
16,1.02586376030324,0,1,0.100867094454721,0.0200032759922117,2.97752488826775,601.785920027691
16,1.02586376030324,0,1,0.100867094454721,0.0200032759922117,2.97752488826775,601.785920027691
17,1.0273975017235,0,1,0.102562401743873,0.0201350444765189,2.9886774588653,608.224893866297
17,1.0273975017235,0,1,0.102562401743873,0.0201350444765189,2.9886774588653,608.224893866297
17,1.0273975017235,0,1,0.102562401743873,0.0201350444765189,2.9886774588653,608.224893866297
18,1.01818750829128,0,1,0.102551262205064,0.0202973303435408,3.03887933515745,612.239117400688
18,1.01818750829128,0,1,0.102551262205064,0.0202973303435408,3.03887933515745,612.239117400688
18,1.01818750829128,0,1,0.102551262205064,0.0202973303435408,3.03887933515745,612.239117400688
18,1.01818750829128,0,1,0.102551262205064,0.0202973303435408,3.03887933515745,612.239117400688
19,1.03377728316476,0,1,0.102107099354693,0.0203080144813143,3.0658087266475,614.901083677152
19,1.03377728316476,0,1,0.102107099354693,0.0203080144813143,3.0658087266475,614.901083677152
19,1.03377728316476,0,1,0.102107099354693,0.0203080144813143,3.0658087266475,614.901083677152
19,1.03377728316476,0,1,0.102107099354693,0.0203080144813143,3.0658087266475,614.901083677152
18,1.0306805621689,0,1,0.10259091986964,0.0204001863894917,3.0522397508152,609.120135222585
18,1.0306805621689,0,1,0.10259091986964,0.0204001863894917,3.0522397508152,609.120135222585
18,1.0306805621689,0,1,0.10259091986964,0.0204001863894917,3.0522397508152,609.120135222585
18,1.0306805621689,0,1,0.10259091986964,0.0204001863894917,3.0522397508152,609.120135222585
17,1.04132891683403,0,1,0.102022036227153,0.020578225451801,3.06466058208725,602.262079002644
19,1.03697850453571,0,1,0.101809190308505,0.0205173596147693,3.05785420502543,602.023965423419
18,1.03420099264464,0,1,0.101453037578346,0.020280578076034,3.04991077374926,593.963644991293
18,1.03420099264464,0,1,0.101453037578346,0.020280578076034,3.04991077374926,593.963644991293
16,1.04357137380806,0,1,0.100438255699881,0.020236929831984,3.10673919702731,608.040634646379
16,1.04357137380806,0,1,0.100438255699881,0.020236929831984,3.10673919702731,608.040634646379
16,1.04357137380806,0,1,0.100438255699881,0.020236929831984,3.10673919702731,608.040634646379
17,1.04526123096175,0,1,0.100707219844708,0.0204056443120396,3.17865137996318,613.143239920017
16,1.04484397261888,0,1,0.0988959636868594,0.0202907883174523,3.17937217943425,607.011662709769
16,1.04484397261888,0,1,0.0988959636868594,0.0202907883174523,3.17937217943425,607.011662709769
17,1.05974957038048,0,1,0.10009980402595,0.0201844940652534,3.22314377179581,616.349477993131
