Rabbit-population,Rabbit-born children,Rabbit-max size,Rabbit-diet factor,Rabbit-#children,Rabbit-speed,Rabbit-heat Timer,Rabbit-sight length,Rabbit-smell radius
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
40,0,3,0,2,10,13,30,20
50,10,2.96998268182451,0,2,10,12.974305631691,30,19.8770213109672
50,10,2.96998268182451,0,2,10,12.974305631691,30,19.8770213109672
50,10,2.96998268182451,0,2,10,12.974305631691,30,19.8770213109672
34,10,3,0,2,10,13,30,20
30,10,3,0,2,10,13,30,20
30,10,3,0,2,10,13,30,20
5,10,3,0,2,10,13,30,20
5,10,3,0,2,10,13,30,20
1,10,3,0,2,10,13,30,20
40,0,2.99874156257965,0,2.0090438557251,10,12.8061183892511,30,20
40,0,2.99874156257965,0,2.0090438557251,10,12.8061183892511,30,20
40,0,2.99874156257965,0,2.0090438557251,10,12.8061183892511,30,20
48,8,3.01275612241847,0,1.99969207474126,10.0516293644467,12.8384319910425,30,20
48,8,3.01275612241847,0,1.99969207474126,10.0516293644467,12.8384319910425,30,20
48,8,3.01275612241847,0,1.99969207474126,10.0516293644467,12.8384319910425,30,20
32,8,2.99842695322456,0,2.01130481965637,10,12.9310646518323,30,20
32,8,2.99842695322456,0,2.01130481965637,10,12.9310646518323,30,20
32,8,2.99842695322456,0,2.01130481965637,10,12.9310646518323,30,20
14,8,3.01782526066463,0,2,10,13,30,20
8,8,3.0311942061631,0,2,10,13,30,20
1,8,3,0,2,10,13,30,20
40,0,3.02510890593263,0,2.02996281748364,10.0476424612082,12.9472806001795,29.8035515021513,19.9592849718734
40,0,3.02510890593263,0,2.02996281748364,10.0476424612082,12.9472806001795,29.8035515021513,19.9592849718734
40,0,3.02510890593263,0,2.02996281748364,10.0476424612082,12.9472806001795,29.8035515021513,19.9592849718734
48,8,3.03997677049077,0,2.02050734149463,10.0397020510068,12.8548254766859,29.8362929184594,20.0234908439284
48,8,3.03997677049077,0,2.02050734149463,10.0397020510068,12.8548254766859,29.8362929184594,20.0234908439284
48,8,3.03997677049077,0,2.02050734149463,10.0397020510068,12.8548254766859,29.8362929184594,20.0234908439284
40,8,3.01887006470001,0,2.02996281748364,10.0476424612082,12.9839487714846,29.8035515021513,20.0281890127141
33,8,3.01531057389987,0,2.03631856664684,10.0577484378281,13,29.7618806086683,19.9506484507556
32,8,3.01578902933424,0,2.03745352185455,10.0595530765102,13,29.7544393776891,19.9491062148417
12,8,3.02079613744207,0,2.03014618575033,9.94933623034775,13,29.8694730191,19.7976602610051
9,8,3.02772818325609,0,2.04019491433377,9.93244830713034,13,30.0772942399038,19.7302136813401
2,8,3,0,2.18087711450198,10,13,30,18.7859615660305
1,8,3,0,2.36175422900397,10,13,30,20
1,8,3,0,2.36175422900397,10,13,30,20
40,0,3.09750400385943,0,2.01359872491793,9.83280956014759,12.5255254016152,30.230971978018,19.9610103331557
40,0,3.09750400385943,0,2.01359872491793,9.83280956014759,12.5255254016152,30.230971978018,19.9610103331557
42,2,3.10474446316635,0,2.0129511665885,9.84077100966437,12.4477015256896,30.2199733123981,19.9628669839578
50,10,3.09796749503193,0,2.01087897993434,9.86624764811807,12.4517182418664,30.1847775824144,20.2484309584819
50,10,3.09796749503193,0,2.01087897993434,9.86624764811807,12.4517182418664,30.1847775824144,20.2484309584819
46,10,3.08478609031255,0,2.0118249781895,9.85461700882399,12.5874133927089,30.2008451982765,20.2700336505238
42,10,3.08691920250173,0,2.0129511665885,9.85524637242215,12.5481194301097,30.2034102609902,20.1317303503266
30,10,3.08841306359511,0,2.00607315892377,9.81761042925191,12.5782448014357,30.2615860934151,19.9480137775409
30,10,3.08841306359511,0,2.00607315892377,9.81761042925191,12.5782448014357,30.2615860934151,19.9480137775409
15,10,3.06237975594059,0,2.01147459589763,9.83787593711281,12.7188298676238,30.1855061757691,19.8205047683939
6,10,2.94798801543082,0,2,9.89867246069551,13,30.1159413598557,19.2130256894179
40,0,3.04207894813772,0,2.06845719234209,10.0803242942937,12.7250435246817,30.2804127678191,20.2991896496704
40,0,3.04207894813772,0,2.06845719234209,10.0803242942937,12.7250435246817,30.2804127678191,20.2991896496704
50,10,3.06938361758692,0,2.0702254370315,10.064259435435,12.6113327403197,30.5604399119736,20.3752927357747
52,12,3.0667150169105,0,2.11673643940417,10.0617879186875,12.6262814810766,30.5388845307439,20.4044292382573
52,12,3.0667150169105,0,2.11673643940417,10.0617879186875,12.6262814810766,30.5388845307439,20.4044292382573
36,12,3.05778577626643,0,2.11746071181845,10.0892492158819,12.6359156942902,30.0781602297168,20.3369438681699
32,12,3.06500899829973,0,2.01218909779068,10.1004053678672,12.5904051560765,30.0879302584314,20.2094386394924
28,12,3.01930688568876,0,2.03237717209563,10.1364620359849,12.7578318918897,30.0756471468097,20.2393584451341
14,12,2.95988388880572,0,2.05844258728594,10.2729240719698,12.8731117653981,30.1512942936194,20.0999765566719
13,12,2.95679803409847,0,2.06293817092332,10,12.8633511319672,30.1629323162055,19.9515580310773
7,12,3,0,2.0135268234279,10,13,30,19.6723187149209
2,12,3,0,2.36175422900397,10,13,30,20
1,12,3,0,2.36175422900397,10,13,30,20
1,12,3,0,2.36175422900397,10,13,30,20
40,0,3.10380544953698,0,2.03015125737407,9.98084601402448,12.7091408514105,30.6205754034598,20.7671055382512
40,0,3.10380544953698,0,2.03015125737407,9.98084601402448,12.7091408514105,30.6205754034598,20.7671055382512
40,0,3.10380544953698,0,2.03015125737407,9.98084601402448,12.7091408514105,30.6205754034598,20.7671055382512
55,15,3.06157839133366,0,2.0545590957798,10.035490208073,12.7586317938698,30.4654264931643,20.8861674860605
55,15,3.06157839133366,0,2.0545590957798,10.035490208073,12.7586317938698,30.4654264931643,20.8861674860605
50,15,3.07504219925854,0,2.04897069783208,10.0390392288803,12.7344949732568,30.4300251733642,20.8841568906409
38,15,3.09708562290073,0,2.03173816565691,9.97983790949945,12.7493265802432,30.3158080192074,20.7537007847517
26,15,3.14189437193183,0,2.00061434621274,9.97053232926842,12.6576473702745,30.4739644322926,20.5841340546311
26,15,3.14189437193183,0,2.00061434621274,9.97053232926842,12.6576473702745,30.4739644322926,20.5841340546311
10,15,3,0,1.96887757947231,9.89430473674036,13,30,20.2691452886438
6,15,3,0,1.94812929912052,10,13,30,19.6165637812934
40,0,3.05548554340022,0,2.11436442093908,9.98674553910139,12.8490558747411,30.8183560010931,20.7068193185207
40,0,3.05548554340022,0,2.11436442093908,9.98674553910139,12.8490558747411,30.8183560010931,20.7068193185207
44,4,3.05227207507785,0,2.11340041388041,9.98795049009218,12.8627780679465,31.0854674579548,20.8107316719527
48,8,3.03985490887434,0,2.11545486639631,9.90643843950387,12.874213228951,30.5890481267993,20.83757418265
48,8,3.03985490887434,0,2.11545486639631,9.90643843950387,12.874213228951,30.5890481267993,20.83757418265
44,8,3.04164741042164,0,2.11457149256788,9.89793284309513,12.8627780679465,30.6425979565084,20.912073998157
33,8,3.0532259825684,0,2.10833214216402,9.98393398678957,12.8809397267414,31.0325644434118,20.6245863338026
32,8,3.05488929452366,0,2.10740333897942,9.98343192387674,12.8772190932021,30.8300457056077,20.608703350474
17,8,3.02723319477951,0,2.14087181368549,10,13.0169742922418,30.4942789672328,20.1806483056684
16,8,3,0,2.14967630204084,10,13.1498336850582,30,19.856211417985
6,8,3,0,2.18087711450198,10,13.3995564934885,30,19.6177051674077
1,8,3,0,2.36175422900397,10,13,30,20
1,8,3,0,2.36175422900397,10,13,30,20
40,0,3.02621916094198,0,2.11110656199157,9.95345624361284,12.7907936441257,30.2582118186357,21.1814233331419
40,0,3.02621916094198,0,2.11110656199157,9.95345624361284,12.7907936441257,30.2582118186357,21.1814233331419
40,0,3.02621916094198,0,2.11110656199157,9.95345624361284,12.7907936441257,30.2582118186357,21.1814233331419
57,17,3.04449710478227,0,2.1339203766149,10.0386451634397,12.8219875716514,30.0857398449189,21.1669341040546
57,17,3.04449710478227,0,2.1339203766149,10.0386451634397,12.8219875716514,30.0857398449189,21.1669341040546
48,17,3.03059605688786,0,2.11093735098542,9.96121353634403,12.7864678879507,30.1018160658412,21.1969272818449
34,17,3.0295778358637,0,2.10383214336393,9.90852480128286,12.8158976987603,30.6297643637092,21.0986449298762
26,17,3.02253085101645,0,2.0900082915747,9.88037858629297,12.7592508368404,29.9566344694878,21.1752644928412
26,17,3.02253085101645,0,2.0900082915747,9.88037858629297,12.7592508368404,29.9566344694878,21.1752644928412
9,17,2.91101822569919,0,2.1264077766913,9.83115317238333,13,29.2389474379391,20.4718205650206
3,17,3,0,2.12058474300132,10,13,30,19.2354103348154
40,0,3.01563658172448,0,2.05764485517661,9.98244301253559,12.3782716553452,33.2677600976924,21.7279658052316
40,0,3.01563658172448,0,2.05764485517661,9.98244301253559,12.3782716553452,33.2677600976924,21.7279658052316
48,8,3.03232066440588,0,2.06529410982275,9.98536917711299,12.236470135671,32.8715255455292,21.5520092782251
52,12,3.02983445945159,0,2.07089101245725,9.98649462502738,12.2952032021579,33.2285746614995,21.5197656260786
52,12,3.02983445945159,0,2.07089101245725,9.98649462502738,12.2952032021579,33.2285746614995,21.5197656260786
52,12,3.02983445945159,0,2.07089101245725,9.98649462502738,12.2952032021579,33.2285746614995,21.5197656260786
30,12,3.0321111642145,0,2.0492490380879,9.93599109626325,12.3673672021536,33.3225647474316,22.0921214178885
28,12,3.03440481880125,0,2.04783633209163,9.93141903171063,12.3221791451646,33.581766595761,22.2011000262977
27,12,3.01853224500679,0,2.04960804809503,9.92887899584806,12.3751774836085,33.4032119347536,21.9652605962652
7,12,3,0,2.11084510874539,9.60343174244937,13,30.898302790918,20.4855036287086
2,12,3,0,2,10,13,30,20
40,0,3.1320375260464,0,2.08278088439619,9.87334273764543,12.3074000628985,34.0545052555518,21.9698849787808
40,0,3.1320375260464,0,2.08278088439619,9.87334273764543,12.3074000628985,34.0545052555518,21.9698849787808
42,2,3.14779594438951,0,2.07268856429979,9.87937403585279,12.2399631078642,34.1087753940033,22.1318732421057
52,12,3.12039525151576,0,2.08616074031826,9.89473379501039,12.3861240486595,33.5840355795713,21.9195792772838
52,12,3.12039525151576,0,2.08616074031826,9.89473379501039,12.3861240486595,33.5840355795713,21.9195792772838
52,12,3.12039525151576,0,2.08616074031826,9.89473379501039,12.3861240486595,33.5840355795713,21.9195792772838
33,12,3.13777199979441,0,2.07880562534798,9.83412598001637,12.2865551921449,33.7823864527252,22.1426973360856
28,12,3.16047687781269,0,2.07315608072137,9.82633877101627,12.1591543335993,34.5453157847631,22.3634873174837
28,12,3.16047687781269,0,2.07315608072137,9.82633877101627,12.1591543335993,34.5453157847631,22.3634873174837
10,12,3,0,2.06027457824545,9.51374855884554,12.9339319635595,31.3801283589569,20.453136720128
5,12,3,0,2.07235084580079,10,13,30,20
40,0,3.08475308908119,0,2.1241320404556,10.0230237424232,12.2415959394324,35.2427441477852,22.2222074245451
40,0,3.08475308908119,0,2.1241320404556,10.0230237424232,12.2415959394324,35.2427441477852,22.2222074245451
47,7,3.07213028857974,0,2.18267872972448,10.0195946744028,12.2897300809547,34.8868057089371,22.0396720484461
49,9,3.06918619516832,0,2.18085730582027,10.0896542398346,12.3187206898954,34.9940040087006,22.0026585689307
49,9,3.06918619516832,0,2.18085730582027,10.0896542398346,12.3187206898954,34.9940040087006,22.0026585689307
40,9,3.08396284006378,0,2.1010409688541,10.1098264437974,12.31205092171,35.7197572482557,22.116237506838
